ÈÕÆÚ,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH
2016/6/17,5.9063,0,0.5834,0.2494,0.4361,-0.7941,0.8163,0.156,-0.7299,0.4983,0.9956,0.4286,0.8658,-1.0449,6.0847,2.0921,0,-0.2033,3.2787,0.1289,-1.361,-1.3546,2.1127,2.4306,0.9113,3.7262,2.1321,,7.9675,-6.4782,3.2188,-0.0927,,,,0,0.8914,,-0.7072,,,2.365,,0.5342,4.505,4.1923,4.0491,1.9952,0.962,2.1568,1.1056,1.239,0.4843,2.8261,0.437,4.1765,1.3433,1.3902,2.1465,1.789,0.3445,2.8173,2.9065,2.051,5.6034,2.9999,16.4248,12.7304,,6.4526,13.4351,3.6599,1.8606,,,,,2.6256,,3.4444,,,4329194688,4086000000,11875392324,3764136897,3723720000,3340881838,2028312935,5232942000,5046655877,3543303119,9137343167,3809040900,3045216218,4592663248,10489370551,3123988862,3253424633,2584763316,5051392087,5256614440,3356938398,3919008417,4834823813,1291432931,1492948009,1197000000,2167429600,,4751982400,5458689577,2672845428,2373904764,,,,4747137600,4344925500,,2068934400,,,161.9557,43.2137,13.59,68.2851,-46.5699,61.3272,60.2576,379.0202,-23.7548,63.5378,18.4759,20.925,125.3172,23.0909,24.6973,-126.2247,21.6944,67.7549,111.2781,25.8788,106.9433,231.4284,220.1055,42.3444,37.324,227.1369,49.6975,,70.1092,278.2437,82.7803,96.5276,,,,-106.3286,1035.5483,,197.0399,,,11.2714,1.6823,1.5624,7.4609,10.0705,2.8912,2.1638,6.6974,7.5186,2.0942,3.3155,1.8084,21.0284,3.2382,4.9988,2.0483,2.1948,1.8509,4.2588,2.8336,7.2498,4.1032,5.8488,8.2259,3.7112,7.6124,7.6253,,3.4879,6.5758,9.3776,5.5058,,,,2.2703,154.152,,4.9187,,,4.1715,1.1916,1.6141,4.0424,2.0178,0.334,3.0612,7.9959,1.2038,1.9249,2.5419,0.7049,19.5754,4.4064,4.356,3.3135,3.2584,4.0174,4.9496,1.8999,3.0372,12.1016,3.1113,12.4531,3.2212,7.4509,4.5014,,2.2684,5.6928,13.0068,9.3137,,,,10.7586,82.4086,,6.7829,,
2016/6/20,-6.5064,0,0,-0.995,-2.7916,-3.633,2.0243,-0.9346,-0.2941,1.8182,4.0665,-0.1422,1.2876,-2.1119,-3.3422,2.459,0.4691,1.5275,0,-0.3861,-4.9383,2.8271,-1.5674,4.5036,0.4278,9.9833,3.1109,,-0.6024,10.0126,3.8584,-1.6698,,,,0,-2.008,,0.4274,,,5.198,,0.5315,3.701,3.4905,4.7781,2.2079,0.7916,1.8124,1.7581,3.0318,0.5947,2.7559,0.5551,1.7675,2.8955,1.0146,2.3392,1.2633,0.3201,3.2484,1.7997,4.0083,7.2204,2.3523,36.6211,17.4596,,4.1262,12.7349,4.6329,2.2045,,,,,3.6051,,3.6669,,,4047519521,4086000000,11875392324,3726682799,3619770000,3219507436,2069371902,5184036000,5031812771,3607726812,9508917196,3803622634,3084425010,4495669304,9834373450,3200808260,3268686985,2624245444,5051392087,5236318632,3191163662,4029804294,4759042875,1349594318,1499334194,1316500000,2234856800,,4723356000,6005246027,2775973185,2334266280,,,,4747137600,4257678000,,2077776000,,,151.4182,43.2137,13.59,67.6056,-45.2699,59.0991,61.4774,375.478,-23.685,64.693,19.2272,20.8953,126.9308,22.6032,23.1551,-129.3286,21.7962,68.7899,111.2781,25.7789,101.6622,237.9712,216.6556,44.2514,37.4836,249.8127,51.2435,,69.6869,306.1032,85.9742,94.9159,,,,-106.3286,1014.7542,,197.882,,,10.538,1.6823,1.5624,7.3867,9.7894,2.7861,2.2076,6.6348,7.4965,2.1323,3.4503,1.8058,21.2991,3.1698,4.6866,2.0987,2.2051,1.8792,4.2588,2.8227,6.8918,4.2192,5.7571,8.5964,3.7271,8.3723,7.8626,,3.4668,7.2342,9.7394,5.4139,,,,2.2703,151.0566,,4.9397,,,3.9001,1.1916,1.6141,4.0022,1.9614,0.3219,3.1232,7.9212,1.2002,1.9599,2.6453,0.7039,19.8275,4.3133,4.084,3.395,3.2736,4.0787,4.9496,1.8926,2.8872,12.4438,3.0625,13.0139,3.235,8.1947,4.6415,,2.2548,6.2628,13.5087,9.1582,,,,10.7586,80.7538,,6.8119,,
2016/6/21,-7.6791,0,4.6404,-0.8794,3.2546,-3.9617,-3.0423,-0.9434,-1.7699,0,1.3025,-0.8547,-1.7797,0.1079,-3.7344,-1.6,-2.179,-1.6048,-0.3691,0,-3.1322,-0.4713,-2.7389,-2.0853,-2.7449,7.5199,0.0397,,-1.0606,-5.2662,-3.5623,-2.5472,,,,0,-1.9672,,-2.9078,,,7.2834,,3.2788,3.8758,4.3176,3.3758,2.6997,0.9505,1.7413,2.3184,3.3716,0.6194,3.5548,0.5227,1.4892,2.2606,1.2032,2.7501,1.1934,0.3361,4.1511,2.8901,1.7707,6.4558,4.7484,53.5533,18.6031,,4.3947,9.3294,2.9331,1.6488,,,,,3.3794,,3.1251,,,3736705543,4086000000,12426454612,3693910463,3737580000,3091961455,2006414820,5135130000,4942754138,3607726812,9632775206,3771113039,3029532701,4500519002,9467114691,3149595328,3197462677,2582131174,5032745383,5236318632,3091211248,4010810715,4628699663,1321451711,1458178783,1415500000,2235744000,,4673259800,5688999527,2677083555,2274808554,,,,4747137600,4173920400,,2017358400,,,139.7906,43.2137,14.2206,67.0111,-46.7432,56.7578,59.6071,371.9358,-23.2658,64.693,19.4777,20.7167,124.6718,22.6276,22.2904,-127.2593,21.3212,67.686,110.8673,25.7789,98.478,236.8496,210.7217,43.3287,36.4547,268.5984,51.2639,,68.9478,289.9832,82.9115,92.4982,,,,-106.3286,994.7918,,192.128,,,9.7288,1.6823,1.6349,7.3217,10.108,2.6758,2.1404,6.5722,7.3639,2.1323,3.4953,1.7904,20.9201,3.1732,4.5116,2.0651,2.157,1.849,4.2431,2.8227,6.676,4.1994,5.5994,8.4172,3.6248,9.0019,7.8657,,3.4301,6.8533,9.3925,5.276,,,,2.2703,148.085,,4.7961,,,3.6006,1.1916,1.689,3.967,2.0253,0.3091,3.0282,7.8464,1.179,1.9599,2.6797,0.6979,19.4746,4.318,3.9314,3.3407,3.2023,4.0133,4.9313,1.8926,2.7968,12.3851,2.9786,12.7426,3.1462,8.8109,4.6433,,2.2309,5.933,13.0275,8.9249,,,,10.7586,79.1652,,6.6138,,
2016/6/22,1.7081,0,0.2217,0.8872,2.5958,2.9275,4.2292,0.9524,1.5015,3.7338,0.4091,3.3046,1.9845,3.3405,3.0891,1.0163,2.3071,2.2426,0.9633,1.938,-0.8675,1.1839,-0.5239,3.5495,3.1144,0.7418,1.9048,,1.6845,4.3505,2.9024,5.4695,,,,0,1.087,,2.0818,,,3.6154,,1.427,3.1519,6.6914,1.6874,2.3065,0.6494,1.2741,3.2088,1.5401,0.8594,3.3286,0.5624,0.9519,1.6992,1.0597,2.3442,0.9729,0.329,3.6394,1.7483,1.176,6.3235,3.3031,60.3237,15.3315,,2.519,6.3768,2.2903,1.9901,,,,,2.5202,,2.3187,,,3800533414,4086000000,12454007727,3726682799,3834600000,3182477958,2091270017,5184036000,5016969666,3742430897,9672184573,3895733153,3089652849,4650859615,9759561481,3181603410,3271230710,2640038296,5081226813,5337797675,3064394746,4058294662,4604449763,1368356055,1503591650,1426000000,2278329600,,4751982400,5936496788,2754782550,2399229351,,,,4747137600,4219289100,,2059356000,,,142.1784,43.2137,14.2521,67.6056,-47.9566,58.4194,62.128,375.478,-23.6151,67.1085,19.5574,21.4013,127.1459,23.3835,22.979,-128.5526,21.8131,69.2039,111.9353,26.2785,97.6236,239.6536,209.6177,44.8666,37.59,270.5909,52.2403,,70.1092,302.5988,85.3179,97.5574,,,,-106.3286,1005.6048,,196.1277,,,9.895,1.6823,1.6385,7.3867,10.3704,2.7541,2.2309,6.6348,7.4744,2.2119,3.5096,1.8496,21.3352,3.2792,4.651,2.0861,2.2068,1.8905,4.284,2.8774,6.6181,4.2491,5.5701,8.7159,3.7377,9.0687,8.0155,,3.4879,7.1514,9.6651,5.5646,,,,2.2703,149.6946,,4.8959,,,3.6621,1.1916,1.6928,4.0022,2.0778,0.3182,3.1562,7.9212,1.1967,2.0331,2.6907,0.7209,19.8611,4.4622,4.0529,3.3746,3.2762,4.1033,4.9788,1.9293,2.7725,12.5317,2.963,13.1949,3.2442,8.8763,4.7318,,2.2684,6.1911,13.4056,9.413,,,,10.7586,80.0257,,6.7515,,
2016/6/23,0.4381,0,0.6637,5.5276,-2.6506,-0.2586,0.3272,-0.4717,-0.7396,-0.939,0.1164,-1.2517,9.9831,-1.6684,-1.7422,-1.6097,0.4666,0.2991,0.367,-1.1407,-0.9547,-0.39,1.185,1.7824,1.3214,-4.7335,-1.5771,,-3.6145,-4.5165,-1.641,8.7655,,,,0,-1.4061,,-2.254,,,3.5573,,1.5928,14.0754,4.3249,2.0776,2.423,0.6131,1.2564,2.1618,1.1845,0.494,12.7312,0.3655,1.0718,1.2894,1.6122,2.5427,1.9181,0.2646,2.6008,2.7259,1.5596,11.0759,4.3701,31.4924,13.333,,2.4026,5.7645,1.9909,5.2328,,,,,2.3841,,2.5032,,,3817184162,4086000000,12536667070,3932680340,3732960000,3174249185,2098113178,5159583000,4979861902,3707290701,9683444392,3846968761,3398095350,4573264460,9589534277,3130390478,3286493062,2647934721,5099873517,5276910249,3035140381,4042466679,4659012038,1392746314,1523459779,1358500000,2242398000,,4580224000,5668374756,2709575862,2609533530,,,,4747137600,4159960800,,2012937600,,,142.8013,43.2137,14.3467,71.3426,-46.6854,58.2684,62.3313,373.7069,-23.4404,66.4784,19.5801,21.1334,139.839,22.9933,22.5786,-126.4833,21.9149,69.4109,112.3461,25.9788,96.6917,238.7189,212.1017,45.6663,38.0868,257.7824,51.4164,,67.5752,288.9319,83.9178,106.1088,,,,-106.3286,991.4647,,191.7069,,,9.9383,1.6823,1.6494,7.795,10.0955,2.747,2.2382,6.6035,7.4191,2.1911,3.5136,1.8264,23.4652,3.2245,4.57,2.0525,2.2171,1.8961,4.2997,2.8446,6.5549,4.2325,5.6361,8.8713,3.7871,8.6394,7.8891,,3.3618,6.8284,9.5065,6.0523,,,,2.2703,147.5897,,4.7856,,,3.6781,1.1916,1.704,4.2234,2.0228,0.3173,3.1665,7.8838,1.1879,2.014,2.6938,0.7119,21.8438,4.3878,3.9823,3.3203,3.2915,4.1155,4.9971,1.9073,2.746,12.4829,2.9981,13.4301,3.287,8.4561,4.6571,,2.1865,5.9115,13.1856,10.2381,,,,10.7586,78.9004,,6.5993,,
2016/6/24,-2.908,0,0.6593,2.8571,-3.7748,-1.5554,-0.1305,-2.3697,-2.3845,-1.2638,-1.7442,-1.831,-3.1538,-2.7572,2.1277,-1.8405,-1.2384,-1.8887,-0.4753,0.5128,7.3092,-5.2467,-0.7807,3.8916,-0.0466,-3.3493,-3.4817,,-0.1563,-0.4245,3.7539,0,,,,0,-1.8456,,-1.9766,,,3.3531,,2.3973,21.1341,4.0816,2.4263,3.4738,1.4094,2.077,2.1676,2.3402,0.7291,12.0914,0.4866,1.5496,1.4017,1.6044,3.3064,1.2369,0.681,4.6795,3.4152,1.7682,9.0138,4.6713,27.6545,16.055,,3.1928,6.6564,4.0273,,,,,,3.3258,,3.6214,,,3706179170,4086000000,12619326414,4045042636,3592050000,3124876547,2095375914,5037318000,4861117058,3660437106,9514547106,3776531304,3290924651,4447172332,9793566922,3072775930,3245793457,2597924026,5075632802,5303971327,3256985983,3830371717,4622637188,1446946889,1522750203,1313000000,2164324400,,4573067400,5644312522,2811290910,2609533530,,,,4747137600,4083183000,,1973150400,,,138.6486,43.2137,14.4413,73.381,-44.9232,57.362,62.2499,364.8513,-22.8815,65.6382,19.2386,20.7464,135.4287,22.3594,23.059,-124.1554,21.6435,68.0999,111.8121,26.112,103.7591,226.1941,210.4457,47.4435,38.069,249.1485,49.6263,,67.4696,287.7054,87.068,106.1088,,,,-106.3286,973.1659,,187.9177,,,9.6493,1.6823,1.6603,8.0177,9.7144,2.7043,2.2353,6.4471,7.2422,2.1634,3.4524,1.793,22.7251,3.1356,4.6672,2.0147,2.1896,1.8603,4.2792,2.8592,7.034,4.0104,5.5921,9.2165,3.7853,8.3501,7.6144,,3.3565,6.7994,9.8633,6.0523,,,,2.2703,144.8657,,4.691,,,3.5712,1.1916,1.7152,4.3441,1.9464,0.3124,3.1624,7.697,1.1595,1.9885,2.6468,0.6989,21.1549,4.2668,4.067,3.2592,3.2507,4.0378,4.9734,1.917,2.9468,11.8279,2.9747,13.9527,3.2855,8.1729,4.495,,2.183,5.8864,13.6806,10.2381,,,,10.7586,77.4442,,6.4689,,
2016/6/27,1.2729,0,-0.655,9.9537,10.0322,3.8841,1.8289,2.2654,2.2901,1.28,3.1953,2.439,1.5091,1.6358,1.5972,1.4583,2.8997,2.0263,0.2204,6.7602,-0.4491,3.3058,8.8525,9.9986,3.1687,4.8363,5.5134,,2.1909,2.0097,2.4623,0,,,,0,2.3932,,2.4645,,,2.1787,,3.0124,15.1064,7.4889,2.4102,2.8499,0.889,1.3926,1.4919,1.6541,0.6771,6.9064,0.4068,1.4575,1.1395,1.7265,2.6598,1.4313,1.7123,3.9834,2.2458,6.2048,8.923,4.7732,25.7327,16.452,,2.1879,3.9835,2.9079,,,,,,3.5508,,2.8932,,,3753356292,4086000000,12536667070,4447674195,3952410000,3246250949,2133697615,5151432000,4972440349,3707290701,9818562220,3868641824,3340589121,4519917790,9949991949,3117587245,3339911293,2650566863,5086820824,5662530613,3242358801,3956995575,5031854250,1591620731,1571001375,1376500000,2283652800,,4673259800,5757748766,2880513651,2609533530,,,,4747137600,4180900200,,2021779200,,,140.4135,43.2137,14.3467,80.6851,-49.4299,59.5901,63.3884,373.1165,-23.4055,66.4784,19.8534,21.2524,137.4725,22.7251,23.4274,-125.966,22.2711,69.4799,112.0586,27.8772,103.2931,233.6716,229.0753,52.1872,39.2753,261.198,52.3624,,68.9478,293.4876,89.2119,106.1088,,,,-106.3286,996.4553,,192.549,,,9.7722,1.6823,1.6494,8.8158,10.689,2.8093,2.2762,6.5931,7.4081,2.1911,3.5627,1.8367,23.0681,3.1869,4.7417,2.0441,2.2531,1.898,4.2887,3.0524,7.0024,4.143,6.0871,10.138,3.9053,8.7539,8.0342,,3.4301,6.9361,10.1062,6.0523,,,,2.2703,148.3326,,4.8066,,,3.6166,1.1916,1.704,4.7765,2.1417,0.3245,3.2203,7.8713,1.1861,2.014,2.7314,0.7159,21.4742,4.3366,4.132,3.3067,3.345,4.1196,4.9843,2.0466,2.9335,12.2189,3.2381,15.3478,3.3896,8.5682,4.7428,,2.2309,6.0047,14.0174,10.2381,,,,10.7586,79.2976,,6.6283,,
2016/6/28,-1.22,0,-0.1099,4.7368,-0.8767,1.9011,-0.0641,0.7911,3.2836,0.4739,-1.4908,0,1.3302,-0.6438,-0.7519,0.616,0.7616,1.3903,-0.4765,-1.4337,-1.5789,-0.8,4.2169,1.1133,0.271,-0.9444,1.3015,,0.4594,-1.6119,3.1878,0,,,,0,1.0851,,0.5102,,,7.7723,,1.9395,35.4717,9.1642,3.1595,2.3582,0.9412,3.1781,1.4084,1.3795,0.6992,6.8813,0.4399,1.3047,1.2138,1.7995,3.8145,1.0273,1.0559,3.3053,2.5243,5.2956,11.2979,4.9678,21.0286,17.5386,,2.62,4.338,3.5218,,,,,,3.3758,,3.2644,,,3707566733,4086000000,12522890513,4658353498,3917760000,3307966746,2132328983,5192187000,5135714510,3724860799,9672184573,3868641824,3385025753,4490819607,9875179979,3136792095,3365348545,2687416849,5062580109,5581347379,3191163662,3925339610,5244040875,1609340150,1575258831,1363500000,2313374000,,4694729600,5664937294,2972339736,2609533530,,,,4747137600,4226268900,,2032094400,,,138.7005,43.2137,14.331,84.507,-48.9966,60.723,63.3477,376.0684,-24.174,66.1928,19.5574,21.2524,139.3011,22.5788,23.2512,-126.742,22.4407,70.4458,111.5246,27.4775,101.6622,231.8023,238.7351,52.7682,39.3817,258.7312,53.0439,,69.2645,288.7567,92.0558,106.1088,,,,-106.3286,1007.2683,,193.5314,,,9.6529,1.6823,1.6476,9.2334,10.5953,2.8627,2.2747,6.6453,7.6513,2.1817,3.5096,1.8367,23.3749,3.1664,4.7061,2.0567,2.2703,1.9244,4.2682,3.0087,6.8918,4.1099,6.3438,10.2509,3.9158,8.6712,8.1388,,3.4458,6.8243,10.4283,6.0523,,,,2.2703,149.9422,,4.8311,,,3.5725,1.1916,1.7021,5.0028,2.1229,0.3307,3.2182,7.9336,1.225,2.0053,2.6907,0.7159,21.7598,4.3087,4.1009,3.3271,3.3705,4.1769,4.9606,2.0173,2.8872,12.1212,3.3746,15.5186,3.3988,8.4873,4.8045,,2.2411,5.9079,14.4643,10.2381,,,,10.7586,80.1581,,6.6621,,
2016/6/29,0.0374,0,-0.11,3.0151,-0.4717,-1.4303,-1.2837,2.0408,1.7341,0.7862,-0.291,0.2801,2.2394,5.7235,0.1377,0.8163,-0.907,0.1959,5.0092,-0.4848,-0.6875,0.2419,0.7514,-2.4223,0.045,5.6472,5.4458,,0.1524,-1.6383,1.4734,0,,,,0,0.6606,,1.1965,,,4.1443,,1.2976,27.0171,6.3223,2.4274,2.0328,2.1872,2.8446,1.7273,0.9479,0.7742,9.7581,1.0995,1.0438,1.5735,1.8074,3.2046,3.0043,0.6225,2.1975,1.9616,3.433,9.3109,3.5263,32.9889,28.7188,,2.9237,4.9069,3.1301,,,,,,3.3229,,4.5465,,,3708954295,4086000000,12509113956,4798806368,3899280000,3260651301,2104956339,5298150000,5224773143,3754144296,9644035025,3879478356,3460829418,4747853559,9888782156,3162398561,3334823842,2692681133,5316175282,5554286301,3169222888,3934836400,5283446963,1570357429,1575968407,1440500000,2439356400,,4701886200,5572125821,3016133715,2609533530,,,,4747137600,4254188100,,2056408800,,,138.7524,43.2137,14.3152,87.055,-48.7655,59.8544,62.5346,383.7432,-24.5932,66.7132,19.5005,21.312,142.4206,23.8711,23.2832,-127.7766,22.2372,70.5838,117.1111,27.3443,100.9632,232.3631,240.5291,51.49,39.3995,273.3423,55.9326,,69.3701,284.0259,93.4122,106.1088,,,,-106.3286,1013.9224,,195.847,,,9.6566,1.6823,1.6458,9.5118,10.5453,2.8218,2.2455,6.7809,7.784,2.1988,3.4993,1.8418,23.8984,3.3476,4.7126,2.0735,2.2497,1.9282,4.482,2.9941,6.8444,4.1198,6.3915,10.0026,3.9176,9.1609,8.582,,3.4511,6.7125,10.582,6.0523,,,,2.2703,150.9328,,4.8889,,,3.5738,1.1916,1.7003,5.1536,2.1129,0.326,3.1769,8.0955,1.2463,2.0211,2.6828,0.7179,22.2471,4.5553,4.1065,3.3543,3.3399,4.1851,5.209,2.0075,2.8674,12.1505,3.4,15.1427,3.4003,8.9666,5.0662,,2.2445,5.8111,14.6774,10.2381,,,,10.7586,80.6876,,6.7418,,
2016/6/30,-3.4792,0,0,-2.1463,0.4147,0.1893,1.1704,-1.2308,1.7045,-1.092,0.5838,0.838,-1.6616,-0.5107,-1.238,0,0.2288,0.391,-0.2105,0.3654,-0.9231,-0.6436,1.7785,1.4071,4.0973,-5.9354,-2.2186,,2.1309,-0.7403,1.171,0,,,,0,-0.9844,,-0.7524,,,5.4773,,0.812,19.4276,4.6959,1.664,1.8798,1.0384,4.4636,1.3645,0.9408,0.7214,4.9287,0.965,0.7529,1.3306,1.1355,2.4556,1.1778,0.4887,1.7464,1.985,2.4817,10.6382,7.8303,25.0354,21.075,,2.1866,3.5665,3.7776,,,,,,2.5515,,2.8744,,,3579910992,4086000000,12509113956,4695807597,3915450000,3262165960,2129578119,5232942000,5314391867,3642389412,9733527181,3911987951,3403323189,4723605073,9766362569,3162398561,3349314229,2708625647,5304987260,5611662109,3350720743,3858262870,5391955029,1592454586,1640539828,1355000000,2385237200,,4802078600,5530876278,3051451440,2609533530,,,,4747137600,4212309300,,2040936000,,,133.9249,43.2137,14.3152,85.1865,-48.9677,59.9677,63.2664,379.0202,-25.0124,65.9846,19.6143,21.4906,140.0541,23.7492,22.995,-127.7766,22.2881,70.8598,116.8646,27.4442,100.0312,230.8676,244.807,52.2145,41.0138,257.1183,54.6916,,70.8483,281.9233,94.506,106.1088,,,,-106.3286,1003.9412,,194.3734,,,9.3206,1.6823,1.6458,9.3076,10.589,2.8271,2.2718,6.6974,7.9167,2.1748,3.5198,1.8573,23.5013,3.3305,4.6542,2.0735,2.2548,1.9357,4.4726,3.005,6.7813,4.0933,6.5052,10.1433,4.0781,8.6172,8.3916,,3.5246,6.6628,10.7059,6.0523,,,,2.2703,149.447,,4.8521,,,3.4495,1.1916,1.7003,5.043,2.1217,0.3266,3.2141,7.9959,1.2675,1.999,2.6985,0.7239,21.8774,4.532,4.0557,3.3543,3.3475,4.2015,5.1981,2.0149,2.8409,12.0723,3.4604,15.3558,3.5396,8.4344,4.9538,,2.2924,5.7681,14.8492,10.2381,,,,10.7586,79.8933,,6.6911,,
2016/7/1,-0.5426,0,-0.1101,4.5862,0.531,0.063,-0.8355,-0.6231,-2.095,0.1577,6.3842,0.554,-1.9201,-0.7187,0.2089,0.2024,-0.3805,0.2921,-0.8787,-1.2136,0.854,0.081,-2.4239,-4.8305,0.6055,5.9779,4.1287,,-2.3845,0.5594,-0.6944,0,,,,0,2.0713,,0.9386,,,3.7216,,0.7916,26.599,5.4542,2.8747,1.6656,0.7574,2.8508,1.5711,4.4924,0.9157,3.1546,0.4868,0.9737,1.4389,1.2112,2.8321,0.9124,0.4867,2.2097,1.9317,2.0637,7.7282,7.5187,37.7968,24.4265,,2.9859,2.2906,1.359,,,,,,3.9527,,4.111,,,3560485118,4086000000,12495337399,4911168663,3936240000,3264220221,2111786014,5200338000,5203056842,3648134506,10354936345,3933661014,3337975202,4689657192,9786765833,3168800177,3336569502,2716537893,5258370500,5543559414,3379337147,3861386970,5261259389,1515531463,1650473892,1436000000,2483716400,,4687573000,5561813435,3030260805,2609533530,,,,4747137600,4299556800,,2060092800,,,133.1982,43.2137,14.2994,89.0933,-49.2277,60.0055,62.7379,376.6588,-24.4884,66.0887,20.8665,21.6096,137.3649,23.5785,23.043,-128.0353,22.2033,71.0668,115.8377,27.1112,100.8855,231.0545,238.8731,49.6923,41.2621,272.4884,56.9497,,69.159,283.5002,93.8497,106.1088,,,,-106.3286,1024.7354,,196.1979,,,9.27,1.6823,1.644,9.7345,10.6453,2.8289,2.2528,6.6557,7.7508,2.1783,3.7445,1.8676,23.05,3.3066,4.664,2.0777,2.2463,1.9414,4.4333,2.9686,6.8392,4.0966,6.3475,9.6534,4.1028,9.1323,8.7381,,3.4406,6.7001,10.6316,6.0523,,,,2.2703,152.5424,,4.8977,,,3.4308,1.1916,1.6984,5.2743,2.1329,0.3268,3.1872,7.9461,1.241,2.0022,2.8708,0.7279,21.4574,4.4995,4.0642,3.3611,3.3348,4.2137,5.1524,1.9904,2.8651,12.0821,3.3766,14.6141,3.5611,8.9385,5.1583,,2.2377,5.8004,14.7461,10.2381,,,,10.7586,81.5481,,6.7539,,
