ÈÕÆÚ,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH
2017/11/30,1.3986,-1.2376,1.1811,-1.6437,2.6846,-0.9868,-0.7847,-2.0038,-0.8345,-1.7274,-1.1814,-0.7533,0.8159,-0.2454,-2.7508,0,1.9726,0.3601,-2.583,-1.495,0.5217,3.2869,0,-1.31,-1.7479,0,-2.3023,3.1519,,-0.7952,-1.6311,1.7897,-1.4019,-2.2071,0.1268,-3.276,-0.5188,-1.1947,1.0883,1.2449,1.8658,0.6645,3.1541,0.317,0.4721,2.7426,0.3446,0.3726,1.4977,1.1937,5.3047,2.2122,1.594,,2.409,5.6646,1.1198,0.5283,0.2783,0.9352,,2.1494,2.5226,0.6583,0.669,3.7859,,0.5546,0.7434,1.8708,0.5409,2.3536,1.5659,13.5408,0.1918,0.2119,3905486480,4496225121,4931331913,4534190526,8668392000,2794148475,7835418483,9192594080,14880687462,3806230589,28927552878,2346298702,5809363096,13030894080,1632430190,9458906334,4806204736,676436250,6592605450,1995599180,12077827310,3272709780,5514811209,3290560000,19762117001,8683146922,2782653221,4898301667,,42105706776,9313920000,1517190675,18633937981,3217546426,795816000,1352788732,8683146922,,-3.126,83.7072,41.9881,41.2973,-23.2779,-4.4488,70.2481,-74.6839,22.5334,21.1652,16.5571,163.7821,105.372,55.5132,128.197,105.6689,90.1055,79.8206,15.7416,172.7127,61.2576,122.1996,66.2205,71.753,28.9008,-40.8151,48.8101,188.9997,,26.5833,25.9576,37.6973,58.6322,280.7621,30.8476,66.7166,-17.8515,-17.2132,0.6717,6.0499,2.6654,1.5662,1.4691,3.1404,3.4671,4.2852,4.8207,2.5358,1.8746,3.4566,1.4286,5.1217,5.4137,8.1609,7.7821,9.317,1.991,2.9165,1.6549,445.2982,2.7588,3.0732,3.168,6.8965,4.7751,5.5585,,3.0804,1.8696,2.8738,1.782,3.2813,3.0577,10.0046,3.0164,9.2146,0.2573,3.1687,4.8489,2.8409,1.3065,0.7037,3.0216,2.7353,2.9926,3.9294,1.3065,5.5386,0.4647,3.2301,11.3571,20.1532,11.3405,6.1511,1.3761,91.865,1.433,2.2455,2.1842,2.8077,1.3992,1.9826,21.0869,7.2709,,7.3688,1.9155,3.4339,5.3816,2.9952,3.8785,6.8317,0.8671,1.8369
2017/12/1,0.2299,0.8772,-0.5837,1.0027,-0.6536,0,0.2636,-0.779,0.561,0.7813,0.0703,-0.1898,0.3468,-1.968,2.4958,0,-0.2123,2.4136,0.2525,1.3491,3.1142,0.7715,0,2.8319,1.2172,-0.2591,0.8197,-0.1389,,-0.2004,0.1276,0.5128,0.4739,-3.9931,0.6966,0.1388,0.2608,2.7811,0.6482,1.2387,1.608,0.4698,1.5509,0.2578,0.4327,2.1902,0.2702,0.3507,1.0142,0.8666,2.5692,2.3064,2.3235,,2.1426,8.2493,0.4852,0.4666,0.5795,0.544,,2.0496,2.3883,0.6229,0.2939,1.8855,,0.3188,0.7626,1.3373,0.4817,3.417,1.2932,9.2358,0.0868,0.6644,3914464610,4535665693,4902549821,4579653666,8611735843,2794148475,7856074244,9120986726,14964169580,3835966766,28947895742,2341846522,5829511176,12774443520,1673173040,9458906334,4796000480,692762500,6609253443,2022521260,12453953420,3297957300,5514811209,3383744000,20002667114,8660651723,2805461854,4891498470,,42021326602,9325800000,1524971140,18722250483,3089068009,801360000,1354666562,8660651723,,-3.1331,84.4414,41.743,41.7113,-23.1258,-4.4488,70.4333,-74.1021,22.6598,21.3306,16.5687,163.4714,105.7375,54.4207,131.3966,105.6689,89.9141,81.7472,15.7814,175.0428,63.1653,123.1423,66.2205,73.785,29.2526,-40.7094,49.2102,188.7372,,26.53,25.9907,37.8906,58.91,269.5511,31.0625,66.8092,-17.907,-17.7008,0.6733,6.103,2.6498,1.5819,1.4595,3.1404,3.4762,4.2518,4.8478,2.5557,1.8759,3.4501,1.4335,5.0209,5.5488,8.1609,7.7655,9.5418,1.996,2.9559,1.7065,448.7334,2.7588,3.1603,3.2066,6.8787,4.8143,5.5508,,3.0742,1.872,2.8886,1.7904,3.1503,3.079,10.0185,3.0257,9.4756,0.2579,3.1965,4.8206,2.8694,1.298,0.7037,3.0296,2.714,3.0094,3.9601,1.3074,5.5281,0.4663,3.1665,11.6406,20.1532,11.3164,6.2996,1.3795,93.1044,1.4777,2.2628,2.1842,2.8872,1.4163,1.9774,21.2597,7.2608,,7.354,1.918,3.4515,5.4071,2.8756,3.9055,6.8412,0.8698,1.889
2017/12/4,-1.6055,0.1242,1.1742,-0.3971,2.6316,-0.6645,0,-2.0608,-2.371,9.9806,-1.1244,4.0875,-2.8802,1.2547,-0.8117,0,1.182,-8.3121,2.5189,0.3328,6.7114,-0.8612,0,4.389,-2.3127,-1.645,-1.2195,10.0139,,0,-1.1465,-4.8834,-1.4151,-2.6221,-3.8994,-4.8794,-0.3901,-1.6471,0.5638,1.0308,2.8117,0.6009,2.8302,0.3321,0.4605,2.1532,0.5102,0.4807,1.2133,3.9968,2.3419,1.9327,1.3652,,1.8311,10.6116,1.341,0.5555,1.4086,0.3646,,5.4641,2.4445,0.5982,0.4592,2.7696,,0.2809,0.7608,1.5017,0.4445,2.3333,3.2052,10.8311,0.123,0.1313,3851617701,4541300060,4960114006,4561468410,8838360470,2775582705,7856074244,8933017421,14609370580,4218820038,28622409915,2437568386,5661610508,12934725120,1659592090,9458906334,5619078293,635179375,6775733379,2029251780,13289789220,3269553840,5514811209,3532256000,19540070743,8518182127,2771248905,5381328637,,42021326602,9218880000,1450500975,18457312977,3008070747,770112000,1288566946,8518182127,,-3.0828,84.5463,42.2332,41.5457,-24.1384,-4.4192,70.4333,-72.575,22.1225,23.4595,16.3824,170.1532,102.692,55.1035,130.33,105.6689,90.977,74.9523,16.1789,175.6253,67.4046,122.0818,66.2205,77.0234,28.5761,-40.0397,48.6101,207.6372,,26.53,25.6927,36.0403,58.0764,262.4833,29.8513,63.5493,-17.8474,-17.4192,0.6625,6.1106,2.6809,1.5756,1.5235,3.1196,3.4762,4.1642,4.7328,2.8107,1.8548,3.5911,1.3922,5.0839,5.5038,8.1609,7.8573,8.7487,2.0463,2.9657,1.821,444.8688,2.7588,3.299,3.1324,6.7655,4.7556,6.1067,,3.0742,1.8505,2.7475,1.7651,3.0677,2.9589,9.5296,3.0157,9.3249,0.2537,3.2005,4.8772,2.858,1.3548,0.699,3.0296,2.658,2.9381,4.3553,1.2927,5.7541,0.4529,3.2062,11.5461,20.1532,11.4502,5.776,1.4143,93.4142,1.5768,2.2434,2.1842,3.014,1.3835,1.9449,21.0005,7.9879,,7.354,1.896,3.283,5.3306,2.8002,3.7532,6.5074,0.8669,1.8589
2017/12/5,-3.7296,-0.6203,-3.675,-5.7807,-1.2821,-4.6823,1.227,-6.1122,0.4286,2.1145,-4.4776,-1.7352,-5.3381,-4.399,-4.6481,0,-2.4533,-5.0017,-3.4398,-4.8093,-1.4151,0.4826,0,-3.6274,-4.5455,-2.2007,-5.6584,3.287,,0.4016,-2.5773,-6.3602,-3.3493,-1.5785,-3.2723,2.1277,-2.8721,-3.7081,0.8817,1.1129,1.6761,1.0451,2.7895,0.7178,1.2811,2.9567,0.3493,4.9986,1.6185,4.035,2.5617,2.6179,1.788,,1.559,9.2844,1.3946,0.6062,0.7445,0.8686,,4.1071,2.7747,0.569,0.5813,6.9333,,0.6689,0.8866,1.9372,0.5831,2.0054,3.0052,12.703,0.4089,0.183,3707967624,4513128223,4777827418,4297782196,8725048156,2645622311,7952467793,8387011347,14671982168,4308028568,27340809471,2395272679,5359389307,12365725440,1582452294,9458906334,5481227073,603409375,6542661469,1931659240,13101726165,3285333540,5514811209,3404128000,18651885709,8330722133,2614439553,5558211753,,42190086950,8981280000,1358246890,17839125461,2960589593,744912000,1315983264,8330722133,,-2.9679,84.0219,40.6811,39.1441,-23.8289,-4.2123,71.2975,-68.139,22.2173,23.9556,15.6489,167.2007,97.2103,52.6795,124.2721,105.6689,88.745,71.2033,15.6224,167.1789,66.4508,122.671,66.2205,74.2295,27.2771,-39.1586,45.8595,214.4622,,26.6365,25.0305,33.7481,56.1313,258.3402,28.8745,64.9014,-17.3369,-16.7753,0.6378,6.0727,2.5824,1.4845,1.5039,2.9735,3.5188,3.9097,4.7531,2.8702,1.7717,3.5288,1.3179,4.8603,5.2479,8.1609,7.6646,8.3111,1.9759,2.8231,1.7952,447.0158,2.7588,3.1793,2.9901,6.6166,4.4865,6.3074,,3.0866,1.8028,2.5728,1.706,3.0193,2.8621,9.7324,2.9294,8.9802,0.2443,3.1806,4.698,2.6928,1.3375,0.6663,3.0668,2.4956,2.9507,4.4474,1.2348,5.6542,0.4287,3.0652,11.0094,20.1532,11.1693,5.4871,1.3656,88.9216,1.5545,2.2542,2.1842,2.9046,1.3206,1.9021,19.8122,8.2505,,7.3836,1.8471,3.0742,5.152,2.756,3.6304,6.6458,0.8421,1.7902
2017/12/6,0,-0.4994,1.4056,1.9746,0,0.5263,1.3853,0.1067,-1.2802,0.5177,1.4881,-1.6729,3.2581,0.5833,1.9567,0,-1.7964,2.3035,1.2723,-2.439,1.2759,1.0567,0,2.1386,1.8849,2.9703,1.0905,1.9584,,-3.8,-0.1323,2.7005,0,0.9434,1.1502,4.5662,1.2097,-0.4969,0.9896,0.7485,0.9576,0.5542,1.687,0.4192,1.1098,2.6064,0.3563,3.3933,1.0182,3.1245,1.7871,1.5212,1.1922,,1.5144,5.8533,0.8164,0.9689,0.5101,0.7623,,2.8762,1.7367,0.6008,0.4039,4.8134,,0.8935,1.0992,1.2805,0.6143,1.5259,2.2239,11.4585,0.2165,0.2125,3707967624,4490590754,4844985635,4382646725,8725048156,2659546638,8062631849,8395962266,14484147404,4330330700,27747666755,2355203061,5534006001,12437852160,1613416860,9458906334,5382761916,617308750,6625901437,1884545600,13268893325,3320048880,5514811209,3476928000,19003458951,8578169325,2642950344,5667062901,,40586863646,8969400000,1394926225,17839125461,2988519684,753480000,1376073824,8578169325,,-2.9679,83.6023,41.2529,39.917,-23.8289,-4.2345,72.2852,-68.2117,21.9329,24.0796,15.8817,164.4037,100.3775,52.9867,126.7038,105.6689,87.1508,72.8435,15.8211,163.1014,67.2986,123.9672,66.2205,75.8169,27.7913,-40.3217,46.3596,218.6622,,25.6243,24.9974,34.6594,56.1313,260.7773,29.2066,67.865,-17.5599,-16.7046,0.6378,6.0423,2.6187,1.5138,1.5039,2.9891,3.5676,3.9138,4.6922,2.885,1.7981,3.4697,1.3609,4.8886,5.3506,8.1609,7.5269,8.5026,2.001,2.7542,1.8181,451.7393,2.7588,3.2473,3.0464,6.8131,4.5354,6.4309,,2.9693,1.8005,2.6422,1.706,3.0477,2.895,10.1768,2.9671,8.9423,0.2443,3.1647,4.764,2.7459,1.3375,0.6698,3.1093,2.4982,2.9129,4.4704,1.2532,5.5596,0.4427,3.0831,11.2248,20.1532,10.9687,5.6135,1.383,86.7528,1.5744,2.278,2.1842,2.9668,1.3455,1.9586,20.0282,8.412,,7.103,1.8447,3.1572,5.152,2.782,3.6721,6.9493,0.853,1.7827
2017/12/7,0.2421,-1.2547,-0.396,-0.2075,-2.9221,0,0.3416,-1.919,0,-2.6609,-0.0733,-3.5917,2.7913,-1.482,1.2121,0,0.1951,-0.7505,-0.8794,0.1786,-0.4724,4.2776,0,-2.1776,-2.1422,-2.4476,-0.2157,-3.6014,,-1.0395,-0.7947,0.3984,-0.9901,1.9626,-0.8027,-0.1365,-0.2656,-0.4994,0.6299,0.5248,0.8155,0.5341,1.3024,0.2456,0.842,1.2662,0.3302,2.5802,0.9782,1.6242,2.502,1.4089,1.6215,,0.7043,4.712,0.5803,0.3668,0.3862,2.3683,,2.0963,1.4158,0.5544,0.3455,3.4397,,0.3425,0.5869,1.3195,0.4122,2.0526,1.5133,10.7859,0.0721,0.0787,3716945754,4434247081,4825797573,4373554097,8470095451,2659546638,8090172863,8234845719,14484147404,4215103016,27727323891,2270611647,5688474615,12253528320,1632973428,9458906334,5393264866,612675625,6567633459,1887910860,13206205640,3462066180,5514811209,3401216000,18596374144,8368214132,2637248186,5462966998,,40164962776,8898120000,1400483700,17662500456,3047172874,747432000,1374195994,8368214132,,-2.975,82.5533,41.0895,39.8342,-23.1326,-4.2345,72.5321,-66.9028,21.9329,23.4388,15.8701,158.4988,103.1793,52.2015,128.2396,105.6689,87.3209,72.2968,15.682,163.3927,66.9807,129.27,66.2205,74.166,27.196,-39.3348,46.2596,210.7872,,25.358,24.7988,34.7975,55.5755,265.8954,28.9722,67.7723,-17.5218,-16.6292,0.6393,5.9665,2.6083,1.5107,1.46,2.9891,3.5798,3.8387,4.6922,2.8083,1.7968,3.3451,1.3988,4.8162,5.4155,8.1609,7.5416,8.4387,1.9834,2.7592,1.8095,471.0628,2.7588,3.1766,2.9812,6.6464,4.5256,6.1993,,2.9384,1.7861,2.6528,1.6891,3.1076,2.8718,10.1629,2.9606,8.9019,0.2448,3.125,4.7451,2.7402,1.2984,0.6698,3.1199,2.4503,2.9129,4.3515,1.2523,5.36,0.4551,3.0374,11.3609,20.1532,10.9901,5.5713,1.3709,86.9077,1.5669,2.3754,2.1842,2.9022,1.3167,1.9107,19.985,8.1091,,7.0292,1.83,3.1698,5.101,2.8366,3.6427,6.9398,0.8511,1.7746
2017/12/8,1.2077,0.6353,0.5964,1.6632,0.6689,0.8726,1.0213,0.8696,1.2968,0.5291,3.8151,2.8431,0,2.6815,3.2601,0,1.2658,3.8891,2.6616,1.6043,-2.057,3.0082,0,2.3973,0.6965,0.448,0.6486,0.1245,,0.8403,1.2016,2.619,0.5,-0.55,1.2812,1.0932,1.0652,1.2547,0.5764,0.3949,0.8648,0.6637,0.9816,0.3703,1.3337,1.1733,0.3007,1.7659,1.7663,1.5583,1.6268,1.644,2.7542,,1.3806,7.8337,0.9349,0.3869,0.6407,3.1849,,2.6492,1.179,0.5775,0.355,3.2519,,0.2715,0.6174,2.2166,0.4201,1.5705,1.9266,10.1672,0.1628,0.1215,3761836403,4462418917,4854579666,4446295121,8526751607,2682753852,8172795905,8306453073,14671982168,4237405148,28785152829,2335168253,5688474615,12582105600,1686210752,9458906334,5461534042,636503125,6742437392,1918198200,12934559005,3566212200,5514811209,3482752000,18725901128,8405706131,2654354661,5469770195,,40502483472,9005040000,1437163035,17750812958,3030414819,757008000,1389218634,8405706131,,-3.011,83.0778,41.3346,40.4967,-23.2873,-4.2714,73.2728,-67.4845,22.2173,23.5628,16.4756,163.0052,103.1793,53.6013,132.4204,105.6689,88.4262,75.1085,16.0994,166.0139,65.6029,133.1587,66.2205,75.9439,27.3854,-39.511,46.5597,211.0497,,25.5711,25.0967,35.7089,55.8534,264.4331,29.3434,68.5132,-17.7146,-16.8437,0.647,6.0044,2.6239,1.5358,1.4697,3.0152,3.6163,3.8721,4.7531,2.8231,1.8653,3.4402,1.3988,4.9453,5.592,8.1609,7.637,8.7669,2.0362,2.8034,1.7723,485.2333,2.7588,3.2527,3.0019,6.6762,4.555,6.207,,2.9631,1.8076,2.7222,1.6975,3.0905,2.9085,10.274,2.9932,9.0168,0.2478,3.1449,4.7734,2.7858,1.3071,0.6757,3.1517,2.4716,2.9507,4.3745,1.3001,5.5123,0.4551,3.1188,11.7313,20.1532,11.1292,5.788,1.4073,88.302,1.5347,2.4469,2.1842,2.9717,1.3259,1.9192,20.1146,8.1192,,7.0882,1.852,3.2528,5.1265,2.821,3.6893,7.0157,0.8605,1.7975
2017/12/11,0.2387,0.8838,0.1976,1.4315,-0.3322,-0.519,0.337,0.3233,0.9957,-1.3158,0.8481,1.6206,0.7084,0,-0.1289,0,1.3942,1.0399,0.1235,0.8772,5.1696,0.531,0,0.2508,1.087,0.2676,0.9667,-0.7463,,0,0.6596,0.3094,1.99,-0.6452,0.9987,2.9738,1.581,0.2478,0.5827,0.6398,0.7125,0.6261,0.7772,0.7551,1.085,1.7173,0.3054,1.3359,1.2755,2.1324,2.0341,1.3409,1.3206,,2.0345,4.1649,0.7065,0.3578,0.8665,3.0663,,2.2351,1.1953,0.6211,0.3974,2.3146,,0.2261,0.5433,1.386,0.7429,1.4514,2.1704,11.5143,0.1214,0.111,3770814533,4501859489,4864173697,4509943518,8498423529,2668829524,8200336919,8333305831,14818075874,4181649818,29029267199,2373011780,5728770775,12582105600,1684037800,9458906334,5537680430,643121875,6750761389,1935024500,13603227645,3585147840,5514811209,3491488000,18929443532,8428201330,2680014373,5428951014,,40502483472,9064440000,1441609015,18104062967,3010863756,764568000,1430530894,8428201330,,-3.0182,83.8121,41.4163,41.0764,-23.21,-4.2493,73.5198,-67.7027,22.4386,23.2528,16.6153,165.6468,103.9102,53.6013,132.2498,105.6689,89.6591,75.8895,16.1193,167.4702,68.9943,133.8657,66.2205,76.1344,27.6831,-39.6168,47.0097,209.4747,,25.5711,25.2623,35.8194,56.9649,262.7271,29.6364,70.5507,-17.9767,-16.8686,0.6486,6.0575,2.6291,1.5578,1.4649,2.9996,3.6285,3.8846,4.8004,2.786,1.8811,3.496,1.4088,4.9453,5.5848,8.1609,7.7435,8.8581,2.0387,2.828,1.8639,487.8098,2.7588,3.2609,3.0346,6.694,4.599,6.1607,,2.9631,1.8195,2.7307,1.7313,3.0705,2.9376,10.5795,3.0375,9.0301,0.2484,3.1727,4.7829,2.8257,1.3027,0.6721,3.1624,2.4796,2.98,4.3169,1.3111,5.6017,0.4583,3.1188,11.7162,20.1532,11.2843,5.8482,1.4091,89.0766,1.614,2.4599,2.1842,2.9792,1.3403,1.9244,20.3091,8.0586,,7.0882,1.8642,3.2629,5.2285,2.8028,3.7262,7.2243,0.8732,1.8002
2017/12/12,-0.9524,-1.7522,-1.9724,-2.2849,-1.6667,-2.2609,-0.8396,-3.0075,-0.4225,0.0889,-2.5929,1.0319,-4.2204,-2.1656,0.9355,0,1.4462,-0.446,-2.0962,-0.8696,-1.2289,-0.8803,0,-1.1676,-1.7595,-2.2242,-2.9787,-2.1303,,-0.8333,-0.9174,-2.3901,-0.9756,-3.3395,-2.3731,-0.4988,-0.3891,-1.1125,0.5179,0.4428,0.6915,0.5416,0.784,0.5173,0.9182,2.2536,0.4292,1.2007,1.5201,3.9145,2.4147,1.0523,2.7783,,2.9255,6.9323,0.6284,0.2705,0.526,1.1583,,3.0755,1.1104,0.5432,0.6468,2.1628,,0.2445,0.4768,1.2904,0.3151,1.8753,1.4304,9.0056,0.1488,0.0762,3734902013,4422978346,4768233387,4406893733,8356783137,2608490769,8131484384,8082680092,14755464286,4185366840,28276581224,2397498768,5486993814,12309626880,1699791702,9458906334,5617765424,640253750,6609253443,1918198200,13436060485,3553588440,5514811209,3450720000,18596374144,8240741336,2600184157,5313296670,,40164962776,8981280000,1407152670,17927437963,2910315430,929645915,1423395140,8240741336,,-2.9894,82.3435,40.5994,40.1379,-22.8231,-4.1532,72.9025,-65.6665,22.3437,23.2735,16.1845,167.3561,99.5248,52.4405,133.487,105.6689,90.9557,75.551,15.7814,166.0139,68.1465,132.6873,66.2205,75.2454,27.196,-38.7356,45.6095,205.0122,,25.358,25.0305,34.9632,56.4091,253.9532,28.9331,70.1987,-17.9095,-16.6835,0.6424,5.9514,2.5772,1.5222,1.4404,2.9318,3.5981,3.7678,4.7801,2.7884,1.8324,3.532,1.3493,4.8382,5.6371,8.1609,7.8555,8.8186,1.996,2.8034,1.841,483.5157,2.7588,3.2228,2.9812,6.5451,4.462,6.0294,,2.9384,1.8028,2.6654,1.7144,2.968,2.8679,10.5267,3.0262,8.931,0.246,3.1171,4.6885,2.7611,1.281,0.6569,3.1358,2.405,2.9674,4.3208,1.2771,5.6595,0.4389,3.0513,11.8258,20.1532,11.4475,5.8221,1.3795,88.302,1.5942,2.4382,2.1842,2.9444,1.3167,1.8816,19.7041,7.8869,,7.0292,1.8471,3.1849,5.1775,2.7092,3.6378,7.1883,0.8699,1.7804
2017/12/13,0.7212,0,0.8048,0.6878,1.0169,0.1779,2.1169,0.9967,0.7072,0.1776,1.4388,1.9499,2.2032,2.8646,-1.4062,0,-1.8462,-0.0345,0,1.7544,-0.9331,-0.444,0,0.1688,-0.597,-0.091,1.3158,1.5365,,0.2101,-0.1323,4.5024,0.9852,0.7678,0.8778,-0.0528,0.2604,-0.25,0.3803,0.47,0.5065,0.3865,0.5675,0.5032,1.219,1.5343,0.3125,0.7291,1.0474,2.9669,3.0663,1.1237,1.7847,,3.1207,4.6031,0.5596,0.4327,0.3279,0.8226,,2.6092,1.3918,0.5704,0.3278,3.2057,,0.1548,0.636,2.4321,0.6897,0.8658,1.0817,6.2398,0.0731,0.1305,3761836403,4422978346,4806609511,4437202493,8441767372,2613132212,8303615721,8163238365,14859816933,4192800884,28683438508,2444246655,5607882295,12662246400,1675889230,9458906334,5514048792,640033125,6609253443,1951850800,13310685115,3537808740,5514811209,3456544000,18485351015,8233242936,2634397107,5394935031,,40249342950,8969400000,1470507885,18104062967,2932659503,937806210,1422644008,8233242936,,-3.011,82.3435,40.9262,40.4139,-23.0552,-4.1606,74.4457,-66.321,22.5018,23.3148,16.4173,170.6193,101.7175,53.9427,131.6099,105.6689,89.2765,75.525,15.7814,168.9265,67.5106,132.0981,66.2205,75.3724,27.0336,-38.7004,46.2096,208.1622,,25.4112,24.9974,36.5374,56.9649,255.903,29.1871,70.1617,-17.9803,-16.6642,0.647,5.9514,2.598,1.5327,1.4551,2.937,3.6742,3.8053,4.814,2.7934,1.8587,3.6009,1.379,4.9768,5.5578,8.1609,7.7105,8.8156,1.996,2.8526,1.8238,481.3686,2.7588,3.2283,2.9634,6.5392,4.5207,6.1221,,2.9446,1.8005,2.7854,1.7313,2.9908,2.8931,10.5212,3.0381,8.9207,0.2478,3.1171,4.7263,2.7801,1.294,0.6581,3.2022,2.429,2.9884,4.3284,1.2955,5.7698,0.4486,3.1387,11.6595,20.1532,11.2362,5.8201,1.3795,89.8511,1.5793,2.4274,2.1842,2.9494,1.3088,1.8799,19.9634,8.0081,,7.0439,1.8447,3.3283,5.2285,2.73,3.6697,7.1845,0.8734,1.7784
2017/12/14,-0.9547,-0.1274,0.7984,2.3224,2.0134,-0.7105,1.2438,0.9868,-0.7022,1.4184,-2.3404,-1.6393,6.5868,0.7595,-0.5186,0,1.4286,1.0341,0.3778,2.4138,-0.314,-0.6244,0,-2.3589,-1.001,0.7286,-0.2165,-2.2699,,-1.2579,-0.5298,1.5117,0,-2.381,-0.3347,3.0359,0,0.5013,0.7178,0.2682,0.6585,0.8852,1.0623,0.3376,1.5865,1.7134,0.2311,1.7588,1.1296,2.1211,6.2693,1.9323,1.7081,,1.3547,5.04,0.613,1.0331,0.2707,0.8286,,1.9464,1.2162,0.4591,0.3912,2.4069,,0.3036,0.4338,3.446,0.3354,1.5101,1.0229,12.1795,0.0403,0.0421,3725923884,4417343979,4844985635,4540252278,8611735843,2594566441,8406894524,8243796638,14755464286,4252273237,28012123990,2404177038,5977263763,12758415360,1667197422,9458906334,5592820918,646651875,6634225434,1998964440,13268893325,3515717160,5514811209,3375008000,18300312466,8293230135,2628694949,5272477489,,39743061907,8921880000,1492737785,18104062967,2862834276,934667635,1465834098,8293230135,,-2.9822,82.2386,41.2529,41.3525,-23.5194,-4.131,75.3716,-66.9755,22.3437,23.6455,16.0331,167.8223,108.4175,54.3524,130.9273,105.6689,90.5518,76.306,15.841,173.004,67.2986,131.2732,66.2205,73.5945,26.763,-38.9823,46.1096,203.4372,,25.0916,24.865,37.0897,56.9649,249.8101,29.0894,72.2917,-17.9211,-16.6926,0.6409,5.9438,2.6187,1.5683,1.4844,2.9161,3.7199,3.8429,4.7801,2.833,1.8152,3.5419,1.4699,5.0146,5.529,8.1609,7.8206,8.9067,2.0036,2.9215,1.8181,478.3627,2.7588,3.1521,2.9337,6.5868,4.5109,5.9831,,2.9076,1.7909,2.8275,1.7313,2.9196,2.8834,10.8406,3.0281,8.9359,0.2454,3.1131,4.764,2.8447,1.3201,0.6534,3.242,2.453,2.9674,4.3898,1.2651,5.6752,0.4782,3.1625,11.599,20.1532,11.3967,5.8803,1.3848,92.02,1.5744,2.4123,2.1842,2.8798,1.2957,1.8935,19.9202,7.8263,,6.9553,1.8349,3.3786,5.2285,2.665,3.6574,7.4026,0.8705,1.7814
