ÈÕÆÚ,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH
2017/10/11,-1.8636,-2.5598,0,0,-2.3689,-1.8497,1.5198,-1.6992,-0.3882,0.8399,-3.8976,0.1559,-3.553,-1.5994,-3.4628,2.7252,-1.2318,0.7629,-2.059,-5.4531,,,0.5451,0,-3.0758,-1.9749,-1.9802,-1.1682,-0.6515,-1.322,-3.1245,,,0.5556,0.5361,2.8379,1.6935,,2.8028,1.8489,2.0655,0.6006,2.9232,0.4027,14.2606,3.6772,6.6125,2.3859,2.5813,32.3062,3.5524,2.8645,2.079,17.474,,,0.5209,,4.0316,2.2565,3.8542,3.085,0.3931,3.088,4.1829,,,0.2524,17560788155,15603452226,42485294772,4551747200,8057499202,3016838400,4003992000,9365471887,1289815784,4242848400,1273788000,21056511664,7374763752,4242843158,2577077175,6579854863,1415686981,3966140587,3114252000,715200000,,,4818316132,10580279634,14862032293,3204956664,5189184000,4599871200,12024212414,19014519671,1666500000,,,12024212414,44.5974,67.8972,60.5781,961.8908,211.9822,117.6151,463.5014,173.2932,69.2023,198.2186,41.7868,87.361,64.1653,196.6987,386.0061,281.7498,189.1288,64.2197,56.2995,61.7757,,,-41.7543,31.6824,565.5896,-74.7193,176.6669,105.5615,55.0094,78.6908,105.0754,,,32.2406,4.7682,4.9258,8.6108,6.2339,5.3043,3.987,8.7313,3.7753,4.7192,10.5047,11.9133,11.3146,5.9172,7.1375,9.1216,7.3596,3.8007,9.3751,6.8025,17.1882,,,12.3504,5.7897,7.9323,8.7419,3.4461,4.3224,1.385,3.1908,26.473,,,0.8117,3.4254,4.7088,6.566,9.278,17.5484,11.4731,6.1982,15.1531,8.3231,27.59,7.6012,9.4024,11.0662,5.8475,13.8759,12.0241,5.1421,7.0103,16.7677,23.4829,,,6.4283,6.1566,7.4228,8.9298,1.9316,4.7003,0.4709,4.7455,20.0975,,,0.276
2017/10/12,-1.0254,0.1142,4.0869,0,-1.8198,-0.8245,-1.3972,1.3726,1.403,-0.8329,0.8111,-1.8288,-2.2103,-0.3534,1.1634,-0.0498,0.3401,-2.0189,0.0907,1.9086,,,-0.1479,0,-1.3932,-2.2894,-0.5892,-2.3641,-0.1639,-1.5557,0.285,,,-0.9208,0.5104,1.7971,2.0557,,2.3449,2.2333,1.2427,0.6145,4.9095,0.2816,9.0424,2.0347,4.0069,1.7184,1.806,15.4357,1.6465,2.9382,1.5729,16.8921,,,0.2518,,2.4498,2.7163,1.9895,3.123,0.2854,2.2388,2.1697,,,0.1601,17380711710,15621274559,44221615787,4551747200,7910872266,2991964585,3948048000,9494026916,1307911406,4207508000,1284120000,20671431490,7211758257,4227850779,2607057714,6576576818,1420502243,3886067086,3117078000,728850000,,,4811191959,10580279634,14654976116,3131583114,5158608000,4491127200,12004500591,18718701733,1671250000,,,12004500591,44.14,67.9748,63.0538,961.8908,208.1247,116.6454,457.0254,175.6719,70.1732,196.5675,42.1258,85.7634,62.7471,196.0036,390.4967,281.6094,189.7721,62.9231,56.3506,62.9548,,,-41.6926,31.6824,557.7099,-73.0087,175.6259,103.0659,54.9192,77.4665,105.3749,,,31.9277,4.7193,4.9314,8.9627,6.2339,5.2078,3.9541,8.6093,3.8272,4.7854,10.4172,12.0099,11.1077,5.7865,7.1123,9.2277,7.3559,3.8136,9.1858,6.8087,17.5162,,,12.3322,5.7897,7.8218,8.5417,3.4258,4.2202,1.3827,3.1412,26.5484,,,0.8039,3.3902,4.7141,6.8343,9.278,17.2291,11.3786,6.1116,15.3611,8.4399,27.3602,7.6628,9.2304,10.8216,5.8268,14.0373,12.0181,5.1596,6.8687,16.7829,23.9311,,,6.4188,6.1566,7.3194,8.7253,1.9203,4.5892,0.4701,4.6717,20.1548,,,0.2733
2017/10/13,0.921,0.8557,0.7404,0,-0.1765,0.5938,-0.4049,-0.8024,0.0769,-0.0792,-0.9195,0.872,0.0685,1.0638,-0.2875,-5.7321,0.452,2.962,-0.136,-2.3256,,,-0.691,0,1.2559,1.4995,0,-1.3317,0.4926,1.6681,0.4039,,,0.5576,0.28,2.1949,1.8122,,1.4025,1.2575,0.7894,0.4008,2.7353,0.2213,7.9497,2.3086,3.1741,1.2728,1.1991,14.5802,1.5322,6.251,0.9643,20.6783,,,0.2628,,2.2046,1.7678,0.8996,1.7192,0.2667,1.9368,3.1022,,,0.1268,17540779661,15754942054,44549036321,4551747200,7896907796,3009731596,3932064000,9417846158,1308916719,4204174000,1272312000,20851681784,7216697817,4272827915,2599562580,6199601698,1426922592,4001172743,3112839000,711900000,,,4777945815,10580279634,14839026051,3178542186,5158608000,4431318000,12063636062,19030954001,1678000000,,,12063636062,44.5465,68.5564,63.5207,961.8908,207.7573,117.3381,455.1751,174.2623,70.2271,196.4118,41.7384,86.5112,62.79,198.0888,389.374,265.4673,190.6298,64.7869,56.2739,61.4907,,,-41.4045,31.6824,564.7141,-74.1034,175.6259,101.6934,55.1898,78.7588,105.8005,,,32.1341,4.7627,4.9736,9.029,6.2339,5.1986,3.9776,8.5745,3.7964,4.789,10.409,11.8995,11.2046,5.7904,7.188,9.2012,6.9342,3.8308,9.4579,6.7994,17.1089,,,12.2469,5.7897,7.92,8.6698,3.4258,4.164,1.3895,3.1936,26.6557,,,0.809,3.4215,4.7545,6.8849,9.278,17.1987,11.4461,6.0869,15.2379,8.4464,27.3386,7.5924,9.3109,10.829,5.8888,13.997,11.3292,5.1829,7.0722,16.7601,23.3746,,,6.3744,6.1566,7.4113,8.8562,1.9203,4.5281,0.4724,4.7496,20.2362,,,0.2751
2017/10/16,-2.9658,-1.8665,-0.9131,0,-0.4421,-4.0142,-3.3537,-3.0839,-2.5346,-1.0944,-7.0534,-3.1434,-6.0917,-3.6491,-2.691,-0.8592,-3.4871,1.3133,-9.1239,-6.8689,,,-2.4354,0,-1.3953,-4.1551,2.1169,0.1227,-2.1242,-1.9862,-1.1174,,,-1.1091,0.5068,2.6149,2.0084,,1.9385,1.6391,1.4266,0.7292,2.6323,0.2297,14.4404,3.0436,6.2261,2.5423,2.192,11.1993,2.0359,7.2261,4.7626,14.4647,,,0.4526,,2.1489,2.6598,4.0239,1.9225,0.3495,1.84,2.7737,,,0.1412,17020558819,15460873565,44142241112,4551747200,7861996621,2888915924,3800196000,9127407020,1275741410,4158164800,1182571200,20196226168,6777076937,4116907177,2529607988,6146333475,1377164886,4053720978,2828826000,663000000,,,4661584311,10580279634,14631969874,3046469796,5267808000,4436755200,11807382354,18652964414,1659250000,,,11807382354,43.2254,67.2768,62.9406,961.8908,206.8388,112.6279,439.91,168.8881,68.4472,194.2623,38.7945,83.7918,58.9651,190.8603,378.8959,263.1864,183.9825,65.6378,51.1395,57.2669,,,-40.3961,31.6824,556.8344,-71.0243,179.3437,101.8182,54.0174,77.1945,104.6183,,,31.7646,4.6215,4.8808,8.9466,6.2339,5.1756,3.8179,8.2869,3.6794,4.6677,10.2951,11.0602,10.8524,5.4377,6.9257,8.9536,6.8747,3.6972,9.5821,6.179,15.9337,,,11.9487,5.7897,7.8095,8.3096,3.4983,4.1691,1.36,3.1301,26.3578,,,0.7997,3.32,4.6657,6.822,9.278,17.1227,10.9867,5.8828,14.768,8.2323,27.0394,7.0569,9.0182,10.1693,5.6739,13.6203,11.2319,5.0022,7.1651,15.2309,21.769,,,6.2192,6.1566,7.3079,8.4882,1.9609,4.5336,0.4624,4.6553,20.0101,,,0.2719
2017/10/17,0.3135,-0.2882,1.7757,0,-1.3321,0.123,0,-0.3652,-0.3152,1.0263,0.0999,-3.3266,-0.1458,0.5098,-2.7654,-3.4667,0.4662,-1.4506,-0.0833,0.9729,,,-0.2547,0,0.1572,0,-3.9801,-2.9412,1.1686,-2.8194,-0.9794,,,-0.3738,0.317,1.3703,1.9072,,1.8675,0.9099,0.6479,0.5043,1.6898,0.3051,5.3382,2.5828,2.8154,1.1411,1.6054,10.0335,0.8315,5.0527,1.216,6.402,,,0.2605,,1.0861,1.3617,4.098,2.1228,0.3513,2.9221,1.6676,,,0.2699,17073914803,15416317734,44926066027,4551747200,7757263096,2892469326,3800196000,9094077939,1271720161,4200840000,1183752000,19524384162,6767197817,4137896507,2459653397,5933260581,1383585235,3994917001,2826471000,669450000,,,4649710688,10580279634,14654976116,3046469796,5058144000,4306262400,11945365120,18127065858,1643000000,,,11945365120,43.3609,67.0829,64.0583,961.8908,204.0834,112.7665,439.91,168.2714,68.2314,196.256,38.8332,81.0044,58.8791,191.8333,368.4178,254.0626,184.8402,64.6856,51.097,57.8241,,,-40.2933,31.6824,557.7099,-71.0243,172.2056,98.8235,54.6487,75.0181,103.5937,,,31.667,4.636,4.8667,9.1054,6.2339,5.1067,3.8226,8.2869,3.6659,4.6529,10.4007,11.0712,10.4914,5.4298,6.961,8.706,6.6363,3.7145,9.4431,6.1739,16.0887,,,11.9182,5.7897,7.8218,8.3096,3.3591,4.0465,1.3759,3.0419,26.0997,,,0.7973,3.3304,4.6523,6.9432,9.278,16.8946,11.0002,5.8828,14.714,8.2064,27.3169,7.0639,8.7182,10.1545,5.7028,13.2436,10.8425,5.0255,7.0611,15.2182,21.9808,,,6.2033,6.1566,7.3194,8.4882,1.8829,4.4003,0.4678,4.5241,19.8141,,,0.2711
2017/10/18,-0.0781,1.0983,5.6316,0,-0.45,-2.3342,-2.734,-0.5236,-2.7668,-0.2222,-2.0698,-3.9446,-3.7956,-3.0435,0.1016,-4.9724,-1.6241,-2.5994,-0.3333,-2.4647,,,-0.0511,0,1.0204,-3.6609,-0.1727,-2.6515,-1.1551,-4.3518,0.989,,,-0.1876,0.3543,2.1607,3.1378,,1.7168,1.4463,1.0176,0.2165,2.5872,0.1999,6.9029,3.2822,2.792,1.6957,1.4108,10.1683,1.1001,3.07,0.8146,8.24,,,0.3643,,2.2336,2.1793,2.2983,1.8762,0.2972,3.3748,3.0639,,,0.1846,17060575807,15585629894,47456133792,4551747200,7722351921,2824954685,3696300000,9046464965,1236534227,4191504800,1159250400,18754223813,6510340673,4011960527,2462151775,5638236574,1361114013,3891071680,2817051000,652950000,,,4647335964,10580279634,14804516688,2934942000,5049408000,4192081200,11807382354,17338218023,1659250000,,,11807382354,43.327,67.8197,67.6658,961.8908,203.165,110.1343,427.8831,167.3904,66.3436,195.8199,38.0294,77.8091,56.6443,185.9949,368.792,241.4296,181.8381,63.0042,50.9267,56.3989,,,-40.2727,31.6824,563.4008,-68.4242,171.9082,96.2032,54.0174,71.7535,104.6183,,,31.6595,4.6323,4.9201,9.6182,6.2339,5.0837,3.7334,8.0604,3.6467,4.5242,10.3776,10.8421,10.0775,5.2237,6.7491,8.7148,6.3064,3.6542,9.1976,6.1533,15.6922,,,11.9122,5.7897,7.9016,8.0054,3.3533,3.9392,1.36,2.9095,26.3578,,,0.7971,3.3278,4.7034,7.3342,9.278,16.8185,10.7434,5.7219,14.637,7.9793,27.2562,6.9177,8.3743,9.769,5.5293,13.2571,10.3034,4.9439,6.8776,15.1675,21.439,,,6.2002,6.1566,7.3941,8.1774,1.8796,4.2836,0.4624,4.3272,20.0101,,,0.271
2017/10/19,-2.111,-3.1447,-0.6899,0,0.7233,-2.3899,-0.973,-3.6316,-5.2846,3.4044,0.7385,0.2621,-0.3035,0.1495,-2.7397,-0.0436,-3.066,0.0643,-2.4578,7.1904,,,0.2555,0,-3.4965,-1.8,-1.1246,-4.5396,-1.3356,0.4265,3.7366,,,-0.7519,0.4072,2.8069,1.6502,,1.7153,1.5205,0.6603,0.6976,3.7885,2.6313,5.0196,2.2992,3.2376,0.8486,1.2144,9.5309,1.3982,2.2736,1.0299,17.7936,,,0.3125,,2.3022,2.1092,1.4402,2.0595,0.3034,2.3733,4.3128,,,0.1564,16700422917,15095515746,47128713258,4551747200,7778209801,2757440045,3660336000,8717935448,1171188923,4334200000,1167811200,18803382984,6490582431,4017957478,2394695562,5635778041,1319381744,3893573976,2747814000,699900000,,,4659209587,10580279634,14286876245,2882113044,4992624000,4001779200,11649687765,17412172508,1721250000,,,11649687765,42.4124,65.687,67.1989,961.8908,204.6345,107.5022,423.7199,161.3115,62.8376,202.4864,38.3103,78.013,56.4724,186.2729,358.6882,241.3243,176.2629,63.0447,49.675,60.4542,,,-40.3756,31.6824,543.7015,-67.1926,169.975,91.836,53.296,72.0595,108.5275,,,31.47,4.5346,4.7654,9.5519,6.2339,5.1205,3.6442,7.9819,3.5143,4.2851,10.7309,10.9221,10.1039,5.2078,6.7592,8.4761,6.3036,3.5421,9.2036,6.0021,16.8205,,,11.9426,5.7897,7.6253,7.8613,3.3156,3.7604,1.3418,2.9219,27.3427,,,0.7923,3.2575,4.5555,7.2836,9.278,16.9402,10.4866,5.6663,14.1054,7.5576,28.1841,6.9688,8.3963,9.7394,5.5375,12.8939,10.2989,4.7923,6.882,14.7947,22.9806,,,6.216,6.1566,7.1356,8.0302,1.8585,4.0892,0.4562,4.3456,20.7578,,,0.2694
2017/10/20,0.9984,0.7084,0.2105,0,-2.8725,1.0309,1.4192,0.7646,1.03,-3.0769,1.3397,2.6144,1.9787,1.4179,1.3041,3.5481,1.9465,2.3136,0.9427,4.4149,,,1.0194,0,0.3221,1.7312,0.6999,1.087,1.8613,4.7664,10.0073,,,1.1364,0.2685,1.0948,1.646,,3.2019,0.819,0.5106,0.2765,1.4101,1.0043,4.2392,2.3699,2.5649,0.602,1.1274,8.572,1.0136,2.9557,0.5985,23.6169,,,0.3054,,2.4788,1.2599,0.9277,0.9215,0.3254,2.6753,6.7556,,,0.2319,16867160366,15202449742,47227931601,4551747200,7554778281,2785867262,3712284000,8784593611,1183252671,4200840000,1183456800,19294974696,6619011003,4074928517,2425925290,5835738757,1345063141,3983656665,2773719000,730800000,,,4706704078,10580279634,14332888729,2932007058,5027568000,4045276800,11866517825,18242106167,1893500000,,,11866517825,42.8358,66.1523,67.3404,961.8908,198.7563,108.6104,429.7334,162.5449,63.4849,196.256,38.8235,80.0526,57.5898,188.9141,363.3659,249.8867,179.6938,64.5033,50.1433,63.1232,,,-40.7871,31.6824,545.4525,-68.3558,171.1646,92.8342,54.288,75.4942,119.3882,,,31.8271,4.5798,4.7992,9.572,6.2339,4.9734,3.6817,8.0952,3.5412,4.3293,10.4007,11.0685,10.3681,5.3109,6.855,8.5866,6.5273,3.6111,9.4165,6.0587,17.5631,,,12.0643,5.7897,7.6499,7.9974,3.3388,3.8013,1.3668,3.0612,30.079,,,0.8013,3.2901,4.5878,7.2989,9.278,16.4536,10.5948,5.7467,14.2133,7.6355,27.3169,7.0621,8.6158,9.9321,5.6161,13.062,10.6643,4.8856,7.0412,14.9342,23.9951,,,6.2794,6.1566,7.1585,8.1693,1.8715,4.1336,0.4647,4.5528,22.8351,,,0.2724
2017/10/23,1.1467,0.8792,0.8193,0,-1.2015,0.3827,2.0452,2.0596,10.0255,1.2381,0.9978,-0.6369,-0.9701,2.4283,0.6694,-1.8396,1.432,0.9736,0.2547,9.9959,,,-1.665,0,-1.5249,0.4004,0,0.9409,0,0.0901,2.4954,,,-0.1873,0.3513,1.1965,1.481,,1.579,0.6917,0.8291,0.3229,2.8575,0.7204,5.1059,1.2686,2.1508,1.5369,0.8237,5.5153,0.9535,3.3066,0.6701,27.1907,,,0.3733,,1.8338,1.2465,0.7542,1.0016,0.44,2.0578,8.9698,,,0.0973,17060575807,15336117237,47614883142,4551747200,7464009226,2796527468,3788208000,8965522910,1301879532,4252850400,1195264800,19172076768,6554796717,4173878216,2442164749,5728382799,1364324188,4022442267,2780784000,803850000,,,4628338167,10580279634,14114329430,2943746826,5027568000,4083337200,11866517825,18258540497,1940750000,,,11866517825,43.327,66.734,67.8921,961.8908,196.3683,109.026,438.5223,165.8927,69.8496,198.6859,39.2109,79.5427,57.0311,193.5015,365.7983,245.2897,182.267,65.1313,50.271,69.4329,,,-40.108,31.6824,537.135,-68.6295,171.1646,93.7077,54.288,75.5622,122.3673,,,31.8218,4.6323,4.8414,9.6504,6.2339,4.9136,3.6958,8.2608,3.6141,4.7633,10.5295,11.1789,10.3021,5.2593,7.0215,8.6441,6.4072,3.6628,9.5082,6.0741,19.3187,,,11.8635,5.7897,7.5332,8.0294,3.3388,3.837,1.3668,3.0639,30.8296,,,0.8012,3.3278,4.6281,7.3587,9.278,16.2559,10.6353,5.8642,14.506,8.401,27.6551,7.1326,8.5609,9.8358,5.7524,13.1495,10.4681,4.9555,7.1098,14.9722,26.3937,,,6.1748,6.1566,7.0494,8.202,1.8715,4.1725,0.4647,4.5569,23.4049,,,0.2724
2017/10/24,-0.8991,-1.8013,2.563,0,4.0225,-0.2541,-1.6878,-3.2395,2.5483,0.439,-1.4571,0.2991,1.2811,-1.3649,-2.0972,0.3863,-1.6471,-0.2488,-1.3211,1.6608,,,-0.4618,0,0.0815,-2.0937,-2.4327,-2.2636,-0.4983,-1.6652,-1.636,,,-0.1876,0.2514,1.5775,1.8678,,4.3107,1.0111,0.6626,0.7382,14.0393,0.7612,4.4973,1.6666,3.4229,0.8962,1.2897,5.1239,1.1131,4.7628,0.7516,33.7257,,,0.2455,,1.5626,1.8297,1.6421,1.1659,0.208,2.4364,6.2799,,,0.0406,16907177354,15059871081,48835268769,4551747200,7764245331,2789420664,3724272000,8675083772,1335054841,4271520800,1177848000,19229429134,6638769245,4116907177,2390947995,5750509599,1341852966,4012433079,2744046000,817200000,,,4606965646,10580279634,14125832551,2882113044,4905264000,3990904800,11807382354,17954505394,1909000000,,,11807382354,42.9374,65.5319,69.6322,961.8908,204.2671,108.749,431.1211,160.5186,71.6295,199.5581,38.6395,79.7807,57.7617,190.8603,358.1268,246.2372,179.265,64.9693,49.6069,70.586,,,-39.9228,31.6824,537.5728,-67.1926,167.0008,91.5864,54.0174,74.3039,120.3655,,,31.7923,4.5907,4.7542,9.8977,6.2339,5.1113,3.6864,8.1213,3.497,4.8847,10.5757,11.016,10.3329,5.3267,6.9257,8.4628,6.4319,3.6024,9.4845,5.9939,19.6395,,,11.8087,5.7897,7.5394,7.8613,3.2576,3.7502,1.36,3.0129,30.3252,,,0.8004,3.2979,4.5447,7.5473,9.278,16.9098,10.6083,5.7652,14.0361,8.6151,27.7765,7.0287,8.5865,9.9618,5.6739,12.8737,10.5085,4.8739,7.0921,14.7744,26.832,,,6.1463,6.1566,7.0551,8.0302,1.826,4.0781,0.4624,4.481,23.022,,,0.2721
2017/10/25,0.3945,3.1361,0.0203,0,-1.5288,0.6369,1.5021,-0.2195,-3.012,0.4059,0.8271,-1.5765,0.8185,0.5098,1.6196,1.7244,0.9569,0.3742,1.0814,0.0184,,,0.8247,0,2.443,0.611,0.5343,2.5886,0.8347,-1.6476,0.6286,,,0.5639,0.1908,1.9786,1.7837,,2.3434,0.7458,0.6332,0.3513,6.707,0.7351,5.0189,1.9213,2.3175,0.7669,1.0135,5.5429,0.8237,4.5195,0.7535,21.1517,,,0.2599,,2.5752,1.1887,0.6225,1.2014,0.2656,2.3134,6.1086,,,0.0689,16973872334,15532162896,48845190604,4551747200,7645547336,2807187675,3780216000,8656038582,1294842345,4288857600,1187589600,18926280912,6693104410,4137896507,2429672858,5849670446,1354693664,4027446861,2773719000,817350000,,,4644961239,10580279634,14470926180,2899722696,4931472000,4094211600,11905941473,17658687456,1921000000,,,11905941473,43.1068,67.587,69.6464,961.8908,201.1443,109.4417,437.5972,160.1662,69.472,200.368,38.9591,78.5229,58.2344,191.8333,363.9272,250.4832,180.9804,65.2124,50.1433,70.599,,,-40.2521,31.6824,550.7057,-67.6031,167.893,93.9572,54.4683,73.0797,121.1221,,,31.9977,4.6088,4.9033,9.8997,6.2339,5.0332,3.7099,8.2433,3.4894,4.7375,10.6186,11.1071,10.17,5.3703,6.961,8.5999,6.5428,3.6369,9.52,6.0587,19.6431,,,11.9061,5.7897,7.7236,7.9093,3.275,3.8472,1.3714,2.9633,30.5158,,,0.8056,3.3109,4.6873,7.5489,9.278,16.6512,10.6758,5.8518,14.0053,8.3556,27.8892,7.0868,8.4512,10.0433,5.7028,13.0822,10.6897,4.9205,7.1186,14.9342,26.8369,,,6.197,6.1566,7.2275,8.0793,1.8357,4.1836,0.4662,4.4072,23.1667,,,0.2739
2017/10/26,0.4322,0.7458,-3.7172,0,0.7306,0.1266,-0.2114,1.4851,-2.0963,1.0883,-0.87,-0.5195,-0.5166,0.4348,1.2853,-3.3062,-0.3555,-0.8077,0.4245,0.8809,,,-0.1022,0,0.6359,3.2389,0.5314,2.2576,1.6556,0.9307,4.7241,,,0.3738,0.436,2.2699,4.0366,,2.5611,0.9301,0.5083,0.443,5.1718,1.015,5.1683,2.8934,2.36,1.1528,1.4066,7.3164,1.1754,4.2872,0.7839,31.3104,,,0.2995,,3.3983,3.0451,0.7633,2.0405,0.5753,3.4818,7.3141,,,0.1444,17047236811,15648008058,47029494914,4551747200,7701405216,2810741077,3772224000,8784593611,1267698911,4335533600,1177257600,18827962570,6658527487,4177740160,2460902586,5656265819,1349878402,3994917001,2785494000,824550000,,,4640211790,10580279634,14562951148,2993640840,4957680000,4186644000,12103059709,17823030755,2011750000,,,12103059709,43.2931,68.0911,67.0574,961.8908,202.6139,109.5802,436.672,162.5449,68.0157,202.5487,38.6202,78.115,57.9336,192.6674,368.6049,242.2016,180.3371,64.6856,50.3562,71.2209,,,-40.2109,31.6824,554.2078,-69.7927,168.7853,96.0784,55.3701,73.7598,126.844,,,32.1008,4.6287,4.9398,9.5318,6.2339,5.0699,3.7146,8.2259,3.5412,4.6382,10.7342,11.0105,10.1171,5.3426,6.9912,8.7104,6.3265,3.624,9.4431,6.0844,19.8162,,,11.8939,5.7897,7.7727,8.1655,3.2924,3.9341,1.3941,2.9909,31.9574,,,0.8082,3.3252,4.7222,7.2682,9.278,16.7729,10.6894,5.8395,14.2133,8.1804,28.1927,7.0251,8.4073,9.9914,5.7276,13.2504,10.3363,4.903,7.0611,14.9976,27.0733,,,6.1906,6.1566,7.2734,8.341,1.8455,4.2781,0.4739,4.4482,24.2611,,,0.2748
2017/10/27,-1.8779,-0.3417,1.4557,1.1189,-0.816,-1.3906,0.1059,-1.6802,-2.3791,5.6906,-2.7218,-1.4795,-3.1157,-1.0823,-1.0152,4.4625,-1.4269,-2.0983,-1.0653,-4.0386,,,0.5118,0,-2.3697,-0.2941,-1.4097,-1.4286,0,-1.752,-3.2559,,,0,0.3566,1.2426,2.0447,6.5122,1.7581,0.8764,0.537,0.3757,4.4473,2.5171,6.5024,2.0946,2.756,0.9556,0.972,11.8407,0.9315,4.4588,0.9247,17.3142,,,0.2956,,2.1141,1.5474,0.7167,1.1879,0.637,1.9525,5.53,,,0.1515,16727100909,15594541060,47714101485,4602675840,7638565101,2771653654,3776220000,8636993393,1237539540,4582249600,1139472000,18549393933,6451065948,4132526522,2435918804,5908675247,1330617355,3911090055,2755821000,791250000,,,4663959036,10580279634,14217857519,2984836014,4887792000,4126834800,12103059709,17510778487,1946250000,,,12103059709,42.4801,67.8585,68.0336,972.6532,200.9606,108.0563,437.1346,159.8138,66.3975,214.0748,37.3806,76.9593,56.1285,190.5822,364.8628,253.0098,177.7639,63.3283,49.8198,68.3446,,,-40.4167,31.6824,541.0749,-69.5874,166.4059,94.7059,55.3701,72.4676,122.7141,,,32.1904,4.5418,4.923,9.6705,6.3036,5.0286,3.6629,8.2346,3.4817,4.5279,11.345,10.6571,9.9675,5.1761,6.9156,8.622,6.6088,3.5723,9.245,6.0196,19.0159,,,11.9548,5.7897,7.5885,8.1415,3.246,3.8779,1.3941,2.9385,30.9169,,,0.8105,3.2627,4.7061,7.374,9.3818,16.636,10.5407,5.8456,13.9745,7.9858,29.7971,6.7997,8.2829,9.6801,5.6656,13.1158,10.7976,4.8331,6.913,14.8378,25.98,,,6.2223,6.1566,7.1011,8.3164,1.8194,4.217,0.4739,4.3703,23.4712,,,0.2755
