ÈÕÆÚ,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH
2017/6/9,-1.9048,0.2506,0.3252,0.1262,0.6701,0,-0.442,-1.4103,1.5354,-0.4451,-0.9839,-1.227,0.4556,-0.5388,0.2786,0.4067,-0.584,0.3441,,,,3.9604,-0.1158,-1.9608,9.9931,,,0.0867,-0.5017,-0.8722,-3.1008,2.6164,0.5714,,0.1644,,0.0762,-0.9563,0.4778,-1.0801,1.6757,1.6809,0.8935,0.7737,0.5564,1.1932,,0.7933,0.8442,2.1302,0.7848,0.7606,0.5461,0.4878,0.417,0.5379,0.3582,2.8106,1.9917,,,,1.494,1.0802,1.4803,1.1613,,,1.2048,1.1054,0.5325,1.8229,8.9706,2.715,,2.6631,,0.3405,2.5714,5.5393,2.0503,1.7238,4953031291,6500384952,4663216304,7448461000,7259165322,3879509339,12127986004,1931122453,6381108368,4431715721,13879634013,6267700215,7380003242,5888283281,3784962600,6312038400,3774926929,1604000000,,,,20558512170,1199027956,3729270446,829920000,,,16740927680,3357998912,10228500000,8230842015,1268767000,2196480000,,2985450600,,5297934517,881020920,2053944000,1490016000,3174187500,121.69,83.1706,35.8937,41.0377,38.7764,-39.2552,37.9072,220.6451,92.4539,-80.655,186.8625,49.7497,56.5729,50.4801,36.7615,256.6919,32.6996,35.0038,,,,34.2593,100.9718,35.5189,73.1721,,,22.3751,-16.0026,26.2569,125.6069,59.8282,34.7377,,25.8043,,61.4383,59.6679,35.1122,83.2494,42.6847,6.9539,1.6079,0.9986,1.8684,2.424,9.1589,5.1044,7.7878,9.6095,4.255,9.8619,4.0848,2.1941,2.5288,4.1979,3.7807,6.4381,6.2421,,,,7.0956,4.3461,5.6938,7.0478,,,3.317,2.7492,4.8753,2.2115,9.3411,6.5246,,3.1987,,5.1141,6.457,10.1366,4.7576,6.3345,16.0328,2.5815,0.1245,1.1304,2.0551,10.5253,7.8408,13.8965,21.0998,6.0383,3.2068,3.2594,1.9479,6.1489,5.1374,23.3126,3.6522,5.8545,,,,12.5669,7.8495,4.5348,3.1672,,,1.9607,5.6867,6.7241,1.2445,4.0601,5.6866,,5.1743,,7.9114,9.517,5.6846,3.2911,7.2642
2017/6/12,-2.2191,-1.25,-1.9449,-2.5205,-3.5503,-5.0063,-1.7758,-2.248,-0.9862,-2.0864,-2.6232,-2.795,0.6803,-2.4919,-2.2222,-4.1667,0.3916,-4.1771,,,,-0.2381,-3.4783,-2.5,9.9937,,,-1.4273,-3.0252,0.6599,-1.8667,-1.4788,-2.3383,,-1.7394,,-2.7037,-6.598,-3.7181,-3.5015,0.2924,1.3049,0.9986,0.9956,1.0261,2.3111,0.0102,1.4613,1.1142,2.8376,0.7875,1.6732,0.6264,0.9292,0.2769,0.572,0.4907,2.2083,2.368,,,,0.6897,0.8757,1.5176,5.7166,,,1.2304,0.9951,0.7652,0.7146,7.3468,2.1689,,1.7759,,0.4483,2.8205,5.1878,2.5031,1.4994,4843116589,6419130140,4572521659,7260724112,7001443476,3685288022,11912616663,1887711662,6318178305,4339250714,13515541865,6092516048,7430207346,5741554662,3700852320,6049036800,3789711238,1537000000,,,,20509563332,1157322636,3636038685,912860000,,,16030091063,3256412390,10296000000,8077199631,1250004000,2145120000,,2933521200,,5154692571,822891120,1977576000,1437843000,3183468750,118.9895,82.1309,35.1956,40.0034,37.3997,-37.29,37.234,215.6851,91.5421,-78.9722,181.9607,48.3591,56.9577,49.2222,35.9446,245.9964,32.8277,33.5417,,,,34.1777,97.4597,34.6309,80.4847,,,21.425,-15.5185,26.4302,123.2622,58.9435,33.9254,,25.3555,,59.7772,55.731,33.8067,80.3344,42.8095,6.7996,1.5878,0.9792,1.8213,2.3379,8.7004,5.0138,7.6127,9.5147,4.1662,9.6032,3.9706,2.209,2.4658,4.1046,3.6231,6.4633,5.9814,,,,7.0787,4.1949,5.5515,7.7521,,,3.1761,2.6661,4.9074,2.1702,9.203,6.372,,3.1431,,4.9758,6.0309,9.7598,4.591,6.3531,15.677,2.5492,0.1221,1.1019,1.9821,9.9984,7.7016,13.5842,20.8917,5.9123,3.1227,3.1683,1.9611,5.9957,5.0232,22.3412,3.6665,5.61,,,,12.537,7.5765,4.4214,3.4837,,,1.8774,5.5147,6.7685,1.2213,4.0001,5.5536,,5.0843,,7.6975,8.8891,5.4733,3.1759,7.2854
2017/6/13,3.0496,1.7722,1.3223,2.1332,1.3804,-5.0033,1.3559,3.3449,0.7304,1.5221,1.1837,2.2364,1.3514,1.1111,1.2428,4.1063,1.2354,2.9278,,,,-0.5251,3.1832,1.0723,9.9972,,,2.3529,1.7331,9.8121,1.087,5.6418,1.8572,,5.177,,1.3307,3.8249,2.0656,4.0968,2.5444,0.9231,1.428,0.8666,0.689,1.2609,0.0233,1.4501,1.3507,1.9823,0.829,0.86,0.6427,0.7834,0.2646,0.4942,0.6576,2.1271,2.2771,,,,1.1163,1.3272,1.4667,29.741,,,1.144,0.7804,3.0086,0.4805,12.3245,2.5074,,5.503,,0.2983,2.3217,4.4024,3.8161,2.4972,4990814470,6532886877,4632984756,7415607044,7098089169,3500900696,12074143669,1950854630,6364327018,4405297148,13675521748,6228770400,7530615554,5805349714,3711366105,6297427200,3836528217,1582000000,,,,20401875887,1194162335,3675026512,1004120000,,,16407269676,3312849347,11306250000,8164995279,1320527000,2184960000,,3085390200,,5223287306,854366280,2018424000,1496748000,3264468750,122.6183,83.5864,35.661,40.8567,37.9159,-35.4242,37.7389,222.8997,92.2107,-80.1742,184.1145,49.4407,57.7274,49.7691,36.0467,256.0977,33.2332,34.5237,,,,33.9983,100.5621,35.0022,88.5309,,,21.9291,-15.7875,29.0235,124.602,62.269,34.5555,,26.6681,,60.5727,57.8627,34.505,83.6255,43.8988,7.0069,1.6159,0.9922,1.8602,2.3702,8.2651,5.0818,7.8673,9.5842,4.2296,9.7169,4.0594,2.2388,2.4932,4.1162,3.7719,6.5431,6.1565,,,,7.0415,4.3284,5.611,8.5271,,,3.2509,2.7123,5.389,2.1938,9.7222,6.4904,,3.3058,,5.042,6.2616,9.9614,4.7791,6.5147,16.1551,2.5944,0.1237,1.1254,2.0095,9.4981,7.806,14.0385,21.0443,6.0023,3.1596,3.2392,1.9876,6.0623,5.0375,23.2586,3.7118,5.7742,,,,12.4711,7.8177,4.4689,3.832,,,1.9216,5.6102,7.4326,1.2346,4.2257,5.6567,,5.3475,,7.7999,9.2291,5.5863,3.306,7.4708
2017/6/14,-0.6882,-0.7463,0.8157,-0.2532,-1.7398,-4.986,-0.0557,-0.2697,-0.6592,0,-0.6858,0,-1.1111,1.4286,-0.3777,2.0302,-0.7707,0.5689,,,,-0.096,1.2806,-2.3063,-9.2957,,,0.6189,1.0221,-0.9751,-0.8065,0.1225,-1.362,,0.254,,-0.9656,0.8961,-0.7479,-0.4873,-1.1889,0.7274,0.9451,1.2468,0.4718,1.3676,0.0247,0.6807,0.8289,2.1207,0.7218,0.5612,0.4097,0.469,0.4483,0.5356,0.7623,1.942,2.3974,,,,0.5644,1.4198,2.2741,63.9247,,,1.0067,0.9398,3.1095,0.5675,8.5751,2.1588,,2.8553,,0.3413,2.5867,3.8381,1.3804,1.8625,4956466126,6484133990,4670774191,7396833356,6974597451,3326347361,12067413377,1945592716,6322373643,4405297148,13581740437,6228770400,7446942047,5888283281,3697347725,6425275200,3806959598,1591000000,,,,20382296351,1209454286,3590270366,910780000,,,16508817764,3346711520,11196000000,8099148543,1322144500,2155200000,,3093228600,,5172850001,862022400,2003328000,1489455000,3225656250,121.7744,82.9626,35.9518,40.7533,37.2563,-33.658,37.7178,222.2985,91.6029,-80.1742,182.8519,49.4407,57.086,50.4801,35.9105,261.2969,32.9771,34.7201,,,,33.9656,101.8498,34.195,80.3013,,,22.0648,-15.9488,28.7405,123.5972,62.3452,34.0848,,26.7359,,59.9878,58.3812,34.2469,83.218,43.3768,6.9587,1.6039,1.0003,1.8555,2.329,7.853,5.079,7.8461,9.521,4.2296,9.6503,4.0594,2.214,2.5288,4.1007,3.8485,6.4927,6.1915,,,,7.0347,4.3839,5.4816,7.7345,,,3.271,2.74,5.3364,2.1761,9.7341,6.402,,3.3142,,4.9933,6.3177,9.8868,4.7558,6.4373,16.0439,2.575,0.1247,1.1226,1.9745,9.0245,7.8016,14.0007,20.9055,6.0023,3.138,3.2392,1.9656,6.1489,5.0184,23.7308,3.6832,5.8071,,,,12.4592,7.9178,4.3658,3.4757,,,1.9335,5.6676,7.3602,1.2246,4.2309,5.5797,,5.3611,,7.7246,9.3118,5.5445,3.2899,7.382
2017/6/15,1.1781,0.8772,1.2136,0.698,3.3102,-5.0259,1.3943,3.3807,2.2561,1.6492,0.7311,0.4687,1.3483,2.1668,10.0474,6.5378,1.6828,2.1056,,,,-0.0961,2.3563,1.6053,9.9914,,,0.2636,1.6863,-1.0249,1.626,1.0276,1.3586,,0.8869,,1.3261,2.2039,2.7926,2.0716,0.4185,1.0475,1.1674,1.6765,1.0701,1.9557,0.0345,0.7759,2.393,2.7407,1.446,0.3978,0.9534,0.618,0.6018,2.0702,1.0716,2.2655,3.4429,,,,0.8316,1.8602,2.4265,26.8715,,,0.7848,1.443,1.2477,0.9574,8.012,3.6883,,3.5336,,0.7416,3.2313,8.1269,2.9801,1.5888,5014858312,6541012358,4727458344,7448461000,7205473271,3159169519,12235670674,2011366642,6465015118,4477948225,13681038296,6257967761,7547350255,6015873385,4068834795,6845347200,3871024938,1624500000,,,,20362716816,1237952921,3647904545,1001780000,,,16552338373,3403148477,11081250000,8230842015,1335731500,2184480000,,3120663000,,5241444736,881020920,2059272000,1520310000,3239156250,123.209,83.6904,36.3881,41.0377,38.4896,-31.9664,38.2437,229.8136,93.6696,-81.4965,184.1888,49.6724,57.8557,51.5739,39.5186,278.3799,33.532,35.4512,,,,33.933,104.2497,34.7439,88.3246,,,22.123,-16.2178,28.446,125.6069,62.9859,34.5479,,26.973,,60.7832,59.6679,35.2033,84.9419,43.5584,7.0407,1.6179,1.0124,1.8684,2.4061,7.4583,5.1498,8.1114,9.7358,4.2994,9.7208,4.0785,2.2438,2.5836,4.5127,4.1001,6.602,6.3219,,,,7.028,4.4872,5.5696,8.5073,,,3.2796,2.7862,5.2817,2.2115,9.8341,6.4889,,3.3436,,5.0596,6.457,10.1629,4.8543,6.4642,16.2329,2.5976,0.1263,1.1304,2.0399,8.571,7.9104,14.474,21.3772,6.1013,3.1609,3.2544,1.9921,6.2821,5.5227,25.2823,3.7452,5.9293,,,,12.4472,8.1043,4.4359,3.823,,,1.9386,5.7632,7.2847,1.2445,4.2744,5.6555,,5.4087,,7.827,9.517,5.6994,3.358,7.4129
2017/6/16,-0.274,0.3727,1.1191,0,-2.0119,-4.9805,-0.6051,2.4853,-0.0649,5.8997,-1.2097,1.0886,-1.3304,0.2121,-3.0146,-2.2418,-0.3819,-1.108,,,,-0.4327,-0.8984,-0.1859,2.232,,,-2.5416,-0.995,2.0305,-0.5333,-4.0446,0.1099,,-0.8791,,0.154,-0.9656,-0.3881,1.3284,-0.0521,0.9083,0.8192,2.2387,0.6873,1.3693,0.0315,0.4807,2.9598,2.2745,6.2113,0.3207,0.838,0.4577,0.4829,4.4986,0.6363,1.3228,2.166,,,,0.7867,1.0953,0.6057,63.0607,,,0.9849,0.9808,1.7505,0.6306,8.7829,2.0789,,4.472,,0.3553,2.3443,4.4364,3.5443,1.2877,5001118974,6565388802,4780363553,7448461000,7060504733,3001825667,12161637463,2061354825,6460819781,4742133961,13515541865,6326094938,7446942047,6028632395,3946173970,6690103200,3856240629,1606500000,,,,20274608907,1226831503,3641124054,1024140000,,,16131639151,3369286303,11306250000,8186944191,1281707000,2186880000,,3093228600,,5249514704,872514120,2051280000,1540506000,3237468750,122.8714,84.0023,36.7954,41.0377,37.7152,-30.3743,38.0123,235.5252,93.6088,-86.3045,181.9607,50.2132,57.086,51.6833,38.3272,272.0666,33.404,35.0584,,,,33.7862,103.3132,34.6793,90.296,,,21.5607,-16.0564,29.0235,124.937,60.4384,34.5859,,26.7359,,60.8768,59.0917,35.0667,86.0703,43.5357,7.0214,1.624,1.0237,1.8684,2.3577,7.0868,5.1186,8.313,9.7295,4.553,9.6032,4.1229,2.214,2.589,4.3767,4.0071,6.5767,6.2518,,,,6.9976,4.4469,5.5592,8.6971,,,3.1962,2.7585,5.389,2.1997,9.4364,6.4961,,3.3142,,5.0674,6.3946,10.1235,4.9188,6.4608,16.1885,2.6073,0.1277,1.1304,1.9989,8.1441,7.8626,14.8337,21.3633,6.4613,3.1227,3.2898,1.9656,6.2954,5.3562,24.7089,3.7309,5.8636,,,,12.3933,8.0315,4.4276,3.9084,,,1.8893,5.7058,7.4326,1.2379,4.1015,5.6617,,5.3611,,7.8391,9.4252,5.6772,3.4026,7.409
2017/6/19,1.7857,0.2475,-0.3953,0.7561,2.7376,-4.9959,1.2728,0.702,0.1948,0,-0.8163,0.1538,1.1236,0.2116,0.7105,1.638,0.3195,2.3031,,,,0,0.6232,3.5382,0.7616,,,0.8094,1.675,1.8507,0,1.8677,1.2291,,-3.0085,,5.3036,0.8125,-0.2597,-1.3139,-0.1042,0.9042,0.8098,1.312,0.8018,1.9372,0.0372,1.0151,1.4217,1.7134,3.8617,0.7419,0.6122,0.3931,0.307,1.7394,0.739,1.5453,2.9757,,,,0.6487,0.896,2.665,35.5942,,,1.0989,1.3239,1.0365,0.4194,6.8102,2.7138,,3.1196,,1.5994,1.6268,4.3698,1.8202,1.5336,5090424670,6581639764,4761468835,7504782066,7253796117,2851857309,12316434177,2075825089,6473405793,4742133961,13405210911,6335827391,7530615554,6041391405,3974210730,6799687200,3868560886,1643500000,,,,20274608907,1234477478,3769953396,1031940000,,,16262200979,3425723260,11515500000,8186944191,1305646000,2213760000,,2906086800,,5527928628,879603120,2045952000,1516944000,3234093750,125.0656,84.2102,36.6499,41.348,38.7477,-28.8568,38.4962,237.1785,93.7911,-86.3045,180.4753,50.2904,57.7274,51.7927,38.5996,276.5231,33.5107,35.8658,,,,33.7862,103.9571,35.9063,90.9837,,,21.7352,-16.3254,29.5607,124.937,61.5672,35.011,,25.1184,,64.1055,59.5719,34.9756,84.7539,43.4903,7.1468,1.628,1.0197,1.8826,2.4222,6.7328,5.1838,8.3713,9.7485,4.553,9.5248,4.1292,2.2388,2.5945,4.4078,4.0727,6.5978,6.3958,,,,6.9976,4.4746,5.7559,8.7634,,,3.2221,2.8047,5.4887,2.1997,9.6126,6.5759,,3.1137,,5.3361,6.4466,10.0972,4.8435,6.4541,16.4775,2.6137,0.1272,1.139,2.0536,7.7372,7.9626,14.9378,21.405,6.4613,3.0972,3.2949,1.9876,6.3088,5.3942,25.1136,3.7428,5.9987,,,,12.3933,8.0816,4.5843,3.9381,,,1.9046,5.8014,7.5702,1.2379,4.1781,5.7313,,5.0368,,8.2548,9.5017,5.6625,3.3506,7.4013
2017/6/20,-1.417,0.6173,-0.9524,1.1257,1.4169,-5,0.1639,-1.2041,-2.9164,-0.1393,2.8807,-1.0753,0.6667,1.3728,-1.8519,0.0806,1.2102,-0.7301,,,,-1.69,-0.9009,0.4047,1.9904,,,1.3381,-0.8237,-0.8402,0,0.4708,-1.1492,,-0.472,,4.781,-0.7737,0.3906,-0.7396,-0.6783,0.928,1.1417,1.2548,1.2601,1.8127,0.0506,0.788,1.4577,4.6414,2.279,1.5261,0.8214,0.929,0.4301,1.6767,0.8146,2.6529,2.3945,,,,1.3981,1.161,1.3301,39.2245,,,1.2576,1.4015,1.3717,0.4566,7.268,2.3338,,3.2495,,1.9864,1.7357,5.019,2.364,2.3529,5018293146,6622267170,4716121513,7589263665,7302118963,2709264443,12336625053,2050830997,6284615605,4735529318,13791369250,6267700215,7580819657,6124324973,3900614235,6805166400,3915377865,1631500000,,,,19931967037,1223356059,3785209503,1052480000,,,16479804025,3397504781,11418750000,8186944191,1311792500,2188320000,,2892369600,,5792220106,872797680,2053944000,1505724000,3212156250,123.2934,84.73,36.3009,41.8135,39.0058,-27.414,38.5593,234.3227,91.0558,-86.1843,185.6742,49.7497,58.1123,52.5037,37.8847,276.7459,33.9162,35.6039,,,,33.2152,103.0205,36.0516,92.7947,,,22.026,-16.1909,29.3123,124.937,61.8571,34.6086,,24.9998,,67.1704,59.1109,35.1122,84.127,43.1953,7.0455,1.638,1.01,1.9038,2.4384,6.3961,5.1923,8.2705,9.4641,4.5467,9.7992,4.0848,2.2538,2.6301,4.3261,4.076,6.6776,6.3491,,,,6.8793,4.4343,5.7792,8.9378,,,3.2652,2.7816,5.4426,2.1997,9.6579,6.5003,,3.099,,5.5912,6.3967,10.1366,4.8077,6.4103,16.2441,2.6299,0.1259,1.1518,2.0673,7.3504,7.9757,14.758,20.7807,6.4523,3.1864,3.2594,2.0009,6.3954,5.2943,25.1339,3.7881,5.9549,,,,12.1839,8.0088,4.6028,4.0165,,,1.9301,5.7536,7.5066,1.2379,4.1978,5.6654,,5.013,,8.6495,9.4282,5.6846,3.3258,7.3511
2017/6/21,-0.7529,4.2945,-0.1603,-0.7421,1.4706,-4.9909,-0.491,0.2566,0.7343,-1.3947,0,-0.3106,1.3245,-1.4583,0.2695,-1.3688,0.0629,-1.3178,,,,0.9823,0.1136,-0.0448,1.6057,,,1.1444,0.1661,-1.7931,0,1.1344,2.7199,,-4.1328,,-0.8708,-1.2671,-0.7782,0.0373,2.653,0.8251,2.8198,0.7546,0.9188,1.735,0.2024,0.4403,1.0751,2.2163,2.0516,0.811,0.5512,1.2175,0.3186,1.1285,0.461,1.5832,1.8809,,,,1.0562,1.0908,0.9648,30.6486,,,1.1278,1.2153,1.6249,0.367,6.1192,5.4199,,4.7711,,0.9572,1.8793,4.4398,1.6587,2.3995,4980509967,6906659012,4708563626,7532942599,7409503066,2574047071,12276052426,2056092911,6330764318,4669482884,13791369250,6248235308,7681227865,6035011900,3911128020,6712020000,3917841917,1610000000,,,,20127762391,1224746237,3783514380,1069380000,,,16668393331,3403148477,11214000000,8186944191,1326673500,2247840000,,2772834000,,5741782801,861738840,2037960000,1506285000,3297375000,122.3651,88.3687,36.2427,41.5032,39.5794,-26.0458,38.37,234.924,91.7244,-84.9823,185.6742,49.5952,58.882,51.738,37.9869,272.9579,33.9376,35.1347,,,,33.5415,103.1376,36.0355,94.2847,,,22.2781,-16.2178,28.7867,124.937,62.5588,35.5499,,23.9666,,66.5855,58.362,34.839,84.1583,44.3413,6.9925,1.7084,1.0084,1.8896,2.4742,6.0769,5.1668,8.2917,9.5336,4.4833,9.7992,4.0721,2.2836,2.5918,4.3378,4.0202,6.6818,6.2654,,,,6.9469,4.4393,5.7766,9.0813,,,3.3026,2.7862,5.345,2.1997,9.7674,6.6771,,2.9709,,5.5425,6.3157,10.0578,4.8095,6.5804,16.1218,2.7428,0.1257,1.1433,2.0977,6.9835,7.9365,14.7958,20.9333,6.3623,3.1864,3.2493,2.0274,6.3021,5.3086,24.7899,3.7905,5.8764,,,,12.3036,8.0179,4.6008,4.081,,,1.9522,5.7632,7.372,1.2379,4.2454,5.8195,,4.8058,,8.5742,9.3088,5.6404,3.327,7.5461
2017/6/22,-1.7241,-1.1765,-1.1236,-2.1807,-0.5797,-4.9666,0.3838,-1.9194,-4.2412,-2.6874,-1,-1.4019,-0.6536,-1.5856,-2.957,-2.8571,-4.4654,-2.4845,,,,-2.7724,-2.3837,-0.5376,-2.5772,,,-2.785,-3.3167,-0.5417,-1.6086,-4.2916,-1.2812,,-2.1908,,-1.546,-1.053,-2.7015,-1.3408,-3.2753,0.682,3.5593,1.3059,0.9833,2.0968,4.3696,0.8192,1.0856,3.2259,1.8538,0.8396,0.588,1.3499,0.2995,1.2139,0.534,3.1309,2.2899,,,,1.6427,1.5154,1.0796,31.1867,,,1.2144,1.3953,1.5937,0.5716,6.9613,4.2782,,3.6367,,1.678,2.9075,4.9413,1.4653,2.0971,4894639106,6825404200,4655658417,7368672823,7366549425,2446205192,12323164469,2016628556,6062262716,4543994659,13653455558,6160643224,7631023761,5939319323,3795476385,6520248000,3742894259,1570000000,,,,19569745632,1195552512,3763172905,1041820000,,,16204173500,3290274564,11153250000,8055250719,1269737500,2219040000,,2712086400,,5653013144,852664920,1982904000,1486089000,3189375000,120.2553,87.3291,35.8355,40.5981,39.35,-24.7522,38.5172,230.4149,87.8342,-82.6985,183.8174,48.8999,58.4971,50.9176,36.8636,265.1591,32.4221,34.2618,,,,32.6116,100.6791,35.8418,91.8548,,,21.6577,-15.6799,28.6308,122.9273,59.874,35.0945,,23.4415,,65.556,57.7474,33.8978,83.03,42.8889,6.8719,1.6883,0.997,1.8484,2.4599,5.7751,5.1866,8.1326,9.1293,4.3628,9.7012,4.015,2.2687,2.5507,4.2095,3.9054,6.3834,6.1098,,,,6.7543,4.3335,5.7456,8.8473,,,3.2106,2.6938,5.316,2.1643,9.3482,6.5916,,2.9058,,5.4568,6.2492,9.7861,4.745,6.3649,15.8438,2.7105,0.1243,1.1183,2.0855,6.6367,7.967,14.5119,20.0455,6.1913,3.1545,3.2038,2.0141,6.2022,5.1516,24.0816,3.6213,5.7304,,,,11.9625,7.8268,4.576,3.9758,,,1.8978,5.572,7.3321,1.218,4.0632,5.745,,4.7005,,8.4416,9.2107,5.488,3.2824,7.299
2017/6/23,1.5439,0.2381,-0.487,0,1.312,-4.9246,0.4369,0.1305,-1.0381,0.436,1.4141,0,0,0.8593,1.0157,0.1681,0.0658,2.2293,,,,0.9505,-1.2209,-0.2252,-2.4208,,,0,0.3431,-0.464,-0.8174,1.6051,-0.4543,,-0.578,,0.7852,-1.0309,-0.7165,0.3775,1.4815,0.7473,1.5576,1.0427,0.8435,1.5376,7.2895,0.5326,1.0001,3.2547,1.4327,0.7824,0.5827,0.7939,0.3066,0.964,0.361,2.1518,3.2295,,,,0.9663,1.3978,1.0257,28.5734,,,1.2825,1.1134,1.0281,0.7284,6.8184,2.6259,,2.577,,0.7836,1.8923,4.1895,1.3241,1.4742,4970205464,6841655162,4632984756,7368672823,7463195117,2325738805,12377006804,2019259513,5999332654,4563808589,13846534727,6160643224,7631023761,5990355364,3834026930,6531206400,3745358310,1605000000,,,,19755751219,1180955650,3754697290,1016600000,,,16204173500,3301561955,11101500000,7989403983,1290118000,2208960000,,2696409600,,5697397973,843874560,1968696000,1491699000,3236625000,122.1119,87.537,35.661,40.5981,39.8662,-23.5332,38.6855,230.7155,86.9224,-83.0591,186.4169,48.8999,58.4971,51.3551,37.238,265.6048,32.4435,35.0256,,,,32.9215,99.4499,35.761,89.6312,,,21.6577,-15.7337,28.4979,121.9224,60.835,34.9351,,23.306,,66.0708,57.1521,33.6549,83.3434,43.5243,6.978,1.6923,0.9922,1.8484,2.4921,5.4907,5.2093,8.1432,9.0345,4.3818,9.8384,4.015,2.2687,2.5726,4.2523,3.9119,6.3876,6.246,,,,6.8185,4.2806,5.7326,8.6331,,,3.2106,2.703,5.2914,2.1466,9.4983,6.5616,,2.8891,,5.4997,6.1847,9.7159,4.7629,6.4592,16.0884,2.717,0.1237,1.1183,2.1129,6.3098,8.0018,14.5308,19.8374,6.2183,3.1991,3.2038,2.0141,6.2555,5.2039,24.122,3.6236,5.8582,,,,12.0762,7.7312,4.5657,3.8796,,,1.8978,5.5911,7.298,1.208,4.1284,5.7189,,4.6733,,8.5079,9.1158,5.4487,3.2948,7.4071
