ÈÕÆÚ,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH
2017/9/19,-0.4963,-1.5768,-1.7525,-0.0782,-1.6415,-1.8812,-0.6224,-0.58,0.0978,0.3695,-0.979,-0.289,-1.5873,1.9035,-1.7167,-1.7665,-1.5762,0,4.0632,-1.464,-0.7003,-1.5132,-1.6944,,0.3381,3.36,-1.1765,-2.648,2.4169,-1.7933,-0.5739,0.0633,0.9648,-0.5458,,,,0.6971,0.8835,1.1614,1.2118,0.8542,0.7305,0.5146,1.9531,0.6633,0.7684,0.5424,0.3452,0.9105,0.7307,2.0565,3.3102,1.2144,,4.529,1.5153,2.4663,5.0768,8.2613,,1.1871,6.6861,1.426,2.0127,4.9386,0.1219,1.1028,2.3083,1.7735,2.7318,,,,5155667105,2629615081,4003703321,2947536065,8062583631,12908412956,4976321995,4425713088,3737077309,11654502282,11802174065,4724174873,5605441275,2732208563,12353533499,900064275,1797041219,1935545039,1771968750,1610000000,2609852300,1197600000,1009500000,,3491062696,1087124976,7583936341,8979600988,4427503357,12788000000,2171399769,1027000000,882408800,1486990000,,,,-8.9899,678.4619,114.8967,21.1506,36.8021,22.6782,11.9895,475.7886,142.2105,56.2672,124.0467,48.2029,70.0602,133.0682,14.0262,82.7129,51.2605,50.6725,129.0305,94.4271,29.8264,95.2164,72.8619,,68.9469,47.0786,27.1584,42.3412,-409.1132,22.5649,584.2143,108.111,94.127,112.6426,,,,10.7084,8.0345,4.4916,2.483,5.2986,2.8802,2.576,3.6623,2.538,3.1743,8.8425,2.263,1.743,7.0676,3.1657,6.28,6.0605,5.7411,6.6993,9.2958,6.1084,12.1123,14.1193,,2.2459,5.3121,3.565,2.2262,5.2248,3.6765,2.8728,5.4693,11.3407,29.257,,,,3.1834,4.358,4.0378,2.2516,5.4078,4.6608,1.0956,7.1281,3.5368,5.664,23.8047,2.5333,3.6508,5.7583,2.1294,6.4827,4.3375,5.4129,8.9225,7.124,4.7079,17.8538,11.8884,,2.3341,10.0952,7.9734,1.1345,2.5927,5.4611,1.4434,6.5566,26.9058,31.7739,,,
2017/9/20,-0.7481,0.3373,0.1115,-0.9397,0.857,1.4127,-0.2088,0,0,3.3129,0.8475,-0.2899,0.3722,-0.6004,0.7278,1.251,-0.2669,0,2.3861,1.8571,1.1651,2.8724,0.4458,,1.8534,0.0442,2.0833,0.48,-0.7375,0,0.1443,0,-0.2867,-1.7376,,,,0.7595,0.8208,0.7853,0.664,0.5292,1.0914,0.5055,1.7395,0.9501,1.2454,0.4679,0.3681,0.5047,2.3765,1.4578,3.0459,0.9789,,6.185,1.5732,3.1546,11.3202,9.9136,,1.3481,3.5902,2.0124,1.0978,2.4817,0.1388,1.1165,1.7878,1.1709,3.0995,,,,5117096030,2638483934,4008166758,2919837997,8131681100,13090771969,4965933014,4425713088,3737077309,12040602358,11902192489,4710481612,5626305200,2715804375,12443442767,911323875,1792244846,1935545039,1814250000,1639900000,2640259900,1232000000,1014000000,,3555766470,1087605792,7741935015,9022703072,4394852153,12788000000,2174533102,1027000000,879879200,1461320000,,,,-8.9227,680.7501,115.0248,20.9519,37.1175,22.9986,11.9645,475.7886,142.2105,58.1313,125.0979,48.0631,70.321,132.2693,14.1283,83.7477,51.1236,50.6725,132.1093,96.1808,30.174,97.9514,73.1867,,70.2247,47.0994,27.7242,42.5444,-406.0962,22.5649,585.0573,108.111,93.8572,110.6981,,,,10.6283,8.0616,4.4966,2.4597,5.344,2.9209,2.5706,3.6623,2.538,3.2795,8.9174,2.2564,1.7495,7.0252,3.1887,6.3586,6.0443,5.7411,6.8592,9.4684,6.1796,12.4603,14.1823,,2.2876,5.3145,3.6392,2.2369,5.1863,3.6765,2.8769,5.4693,11.3082,28.752,,,,3.1595,4.3727,4.0423,2.2304,5.4541,4.7267,1.0933,7.1281,3.5368,5.8516,24.0065,2.5259,3.6644,5.7238,2.1449,6.5638,4.3259,5.4129,9.1354,7.2563,4.7627,18.3667,11.9414,,2.3773,10.0997,8.1395,1.1399,2.5736,5.4611,1.4455,6.5566,26.8287,31.2254,,,
2017/9/21,0.5025,-1.2605,-2.3385,-0.2372,-0.7603,-0.0995,0,-2.0833,-1.7578,-1.4252,-1.6807,-0.436,-0.8653,-1.8792,-2.0231,-0.6178,0.1784,0,-2.3305,0,-0.1364,-2.5649,2.9586,,-0.4963,-2.7851,0.1944,-2.3885,-2.3774,-1.1304,-1.8732,-0.3165,-1.4854,1.1866,,,,0.684,0.9024,1.258,0.417,0.5156,0.814,0.4346,2.1581,1.0976,0.8981,0.5664,0.506,0.7549,0.9727,1.0038,2.8925,1.2379,,3.401,1.5426,2.3487,6.333,16.7485,,0.9699,3.7493,1.5469,2.0152,1.7708,0.0769,1.366,2.1531,1.2462,4.7689,,,,5142810080,2605225733,3914434573,2912913480,8069857049,13077746325,4965933014,4333510732,3671386497,11869002324,11702155641,4689941721,5577622708,2664769125,12191696815,905694075,1795442428,1935545039,1771968750,1639900000,2636659000,1200400000,1044000000,,3538119986,1057314384,7756982507,8807192649,4290368298,12643440000,2133799773,1023750000,866809600,1478660000,,,,-8.9675,672.1692,112.3349,20.9022,36.8353,22.9757,11.9645,465.8763,139.7107,57.3028,122.9954,47.8536,69.7125,129.7837,13.8425,87.6248,51.2149,50.6725,129.0305,96.1808,30.1328,95.439,75.352,,69.8762,45.7876,27.778,41.5283,-396.4416,22.3099,574.098,107.7689,92.4631,112.0116,,,,10.6817,7.9599,4.3915,2.4538,5.3034,2.918,2.5706,3.586,2.4934,3.2327,8.7675,2.2466,1.7344,6.8932,3.1242,6.6529,6.0551,5.7411,6.6993,9.4684,6.1712,12.1407,14.6019,,2.2762,5.1665,3.6463,2.1834,5.063,3.6349,2.823,5.452,11.1402,29.0931,,,,3.1754,4.3176,3.9478,2.2251,5.4126,4.722,1.0933,6.9796,3.4746,5.7682,23.603,2.5149,3.6327,5.6162,2.1015,6.8677,4.3336,5.4129,8.9225,7.2563,4.7562,17.8956,12.2947,,2.3655,9.8184,8.1554,1.1127,2.5124,5.3994,1.4184,6.5359,26.4302,31.5959,,,
2017/9/22,-0.25,0.0851,-1.3683,-0.3962,-0.6309,-2.1912,-1.2552,3.0638,-0.6958,0.3614,-0.4274,-0.146,0,0.2736,-1.3274,-0.6993,-2.0481,0,2.3861,-0.1964,-2.8832,0.3665,-1.092,,0.3325,-1.0687,1.0669,0,-4.7184,1.0554,-1.0279,0.6349,0.0973,-3.2881,,,,0.4803,0.5676,0.7619,0.4297,0.3281,1.059,0.5621,4.3268,0.6997,0.5323,0.3442,0.4473,0.7208,0.5519,0.8956,3.5213,1.4606,,3.9716,0.9478,2.9642,3.8315,11.7538,,0.6295,3.1589,1.1957,1.0138,3.4651,0.0755,1.63,2.05,0.6411,3.1535,,,,5129953055,2607442947,3860873325,2901372619,8018943125,12791182163,4903599126,4466282125,3645840070,11911902332,11652146429,4683095091,5577622708,2672059875,12029860132,899360550,1758670232,1935545039,1814250000,1636680000,2560640000,1204800000,1032600000,,3549884308,1046015208,7839743718,8807192649,4087930828,12776880000,2111866442,1030250000,867652800,1430040000,,,,-8.9451,672.7413,110.7978,20.8194,36.6029,22.4722,11.8143,480.15,138.7386,57.5099,122.4698,47.7837,69.7125,130.1388,13.6587,87.012,50.1659,50.6725,132.1093,95.9919,29.264,95.7888,74.5292,,70.1086,45.2983,28.0744,41.5283,-377.7358,22.5453,568.1969,108.4531,92.553,108.3286,,,,10.655,7.9667,4.3314,2.4441,5.2699,2.854,2.5383,3.6959,2.476,3.2444,8.7301,2.2433,1.7344,6.912,3.0827,6.6064,5.931,5.7411,6.8592,9.4498,5.9932,12.1852,14.4424,,2.2838,5.1113,3.6852,2.1834,4.8241,3.6733,2.794,5.4866,11.151,28.1365,,,,3.1675,4.3212,3.8938,2.2163,5.3785,4.6185,1.0795,7.1934,3.4504,5.7891,23.5021,2.5113,3.6327,5.6316,2.0736,6.8197,4.2449,5.4129,9.1354,7.2421,4.6191,17.9612,12.1605,,2.3734,9.7135,8.2424,1.1127,2.3939,5.4564,1.4038,6.5774,26.4559,30.557,,,
2017/9/25,-1.7544,-1.8707,-1.2717,-1.6706,-0.7256,0.4073,-2.1186,-1.7341,-1.6016,-2.0408,-2.3605,-1.1696,-0.6234,-0.4093,-1.0463,-0.8868,-2.0909,-9.9947,-1.0593,-1.4615,0.0312,-1.5604,1.5398,,1.1599,-1.4479,1.6315,-2.2838,-0.4792,-2.5239,-2.0772,-1.1356,-0.4859,1.0937,,,,0.5041,0.604,0.6103,0.4854,0.4633,0.7463,0.6917,3.4784,0.5358,0.469,0.5236,0.1973,0.8372,0.5675,0.8967,2.5224,1.0351,12.47,3.5702,0.6276,1.1799,3.2745,15.5244,,1.1321,2.5341,2.8695,1.4156,1.1579,0.1167,1.1505,1.7798,0.7063,2.1521,,,,5039953878,2558664252,3811775514,2852901000,7960755782,12843284738,4799709314,4388832146,3587448237,11668802285,11377095762,4628322049,5542849499,2661123750,11903987156,891385000,1721898036,1742092891,1795031250,1612760000,2561440200,1186000000,1048500000,,3591059437,1030869504,7967647406,8606049586,4068340106,12454400000,2067999780,1018550000,863436800,1445680000,,,,-8.7881,660.156,109.3889,20.4716,36.3373,22.5638,11.564,471.8237,136.5165,56.3363,119.5789,47.2248,69.2779,129.6061,13.5158,86.2404,49.117,45.6079,130.7099,94.589,29.2732,94.2941,75.6768,,70.9218,44.6424,28.5324,40.5798,-375.9256,21.9763,556.3946,107.2215,92.1033,109.5133,,,,10.4681,7.8177,4.2763,2.4033,5.2317,2.8656,2.4846,3.6318,2.4364,3.1782,8.524,2.2171,1.7236,6.8837,3.0505,6.5478,5.807,5.1673,6.7865,9.3117,5.9951,11.995,14.6648,,2.3103,5.0372,3.7453,2.1336,4.801,3.5805,2.736,5.4243,11.0968,28.4443,,,,3.1119,4.2404,3.8443,2.1793,5.3395,4.6373,1.0567,7.0687,3.3952,5.6709,22.9474,2.4819,3.6101,5.6085,2.0519,6.7592,4.1561,4.8719,9.0387,7.1362,4.6205,17.6809,12.3477,,2.4009,9.5728,8.3769,1.0873,2.3824,5.3187,1.3746,6.5027,26.3273,30.8912,,,
2017/9/26,-2.0408,-2.0797,1.5222,-0.6472,0.1827,1.0142,-0.2165,0.084,0.2035,-0.2451,-0.8791,-1.3314,-1.1292,-1.4384,-1.6616,0.4737,0.7428,-8.6957,-1.0278,2.6811,-1.4839,-1.855,-8.5837,,0.7371,-1.1194,-0.9443,0.5008,0.4815,0.2679,0.303,-3.127,-3.0762,0.047,,,,0.7245,0.5824,0.6184,0.5025,0.377,0.6221,0.3388,2.1301,0.4744,0.318,0.5249,0.5448,0.402,0.7072,0.9687,2.9628,0.5901,10.716,2.1035,1.3991,1.3494,4.6656,18.6501,,0.9657,2.779,1.3077,0.6824,0.6231,0.0844,0.8217,2.2843,1.7306,2.6804,,,,4937097677,2505451131,3869800200,2834435621,7975302618,12973541175,4789320333,4392520240,3594747217,11640202279,11277077338,4566702377,5480257723,2622847313,11706186765,895607350,1734688365,1590606552,1776581250,1656000000,2523430700,1164000000,958500000,,3617529163,1019329920,7892409942,8649151671,4087930828,12487760000,2074266446,986700000,836876000,1446360000,,,,-8.6088,646.4266,111.054,20.3391,36.4037,22.7926,11.539,472.2202,136.7943,56.1982,118.5277,46.5961,68.4956,127.7419,13.2912,86.6489,49.4819,41.642,129.3664,97.125,28.8388,92.545,69.1809,,71.4445,44.1427,28.263,40.783,-377.7358,22.0352,558.0806,103.8687,89.27,109.5648,,,,10.2545,7.6551,4.3414,2.3877,5.2412,2.8947,2.4792,3.6348,2.4413,3.1704,8.4491,2.1875,1.7041,6.7847,2.9998,6.5788,5.8502,4.718,6.7167,9.5614,5.9061,11.7725,13.406,,2.3273,4.9809,3.71,2.1443,4.8241,3.5901,2.7443,5.2547,10.7555,28.4576,,,,3.0484,4.1522,3.9028,2.1652,5.3492,4.6844,1.0544,7.0746,3.4021,5.657,22.7456,2.4488,3.5693,5.5278,2.0178,6.7912,4.187,4.4482,8.9457,7.3276,4.552,17.3529,11.2878,,2.4186,9.4657,8.2978,1.0927,2.3939,5.3329,1.3788,6.2993,25.5175,30.9057,,,
2017/9/27,0.5208,2.6549,0.1153,0.2443,-0.5928,0.6024,0.6508,-1.2594,0.1015,0.2457,2.7347,-0.1499,-0.1269,-1.8068,-0.4608,0.2095,0.0922,2.3166,-2.2068,-0.7778,1.6014,0.3436,1.0955,,0.0813,0.8491,-0.858,1.8272,0.7987,0.5343,0.4532,0.5929,0.1511,0.6112,,,,0.704,0.5268,0.6602,0.3147,0.486,0.7303,0.4114,1.7906,0.4753,0.2221,0.5968,0.2685,0.4273,0.7156,1.4001,1.4637,0.504,6.9143,2.1507,1.1216,1.4257,3.0075,10.406,,0.7503,1.5893,0.7275,0.9902,0.6976,0.1097,0.7327,1.216,0.815,1.1456,,,,4962811727,2571967532,3874263637,2841360138,7928025402,13051695038,4820487277,4337198826,3598396706,11668802285,11585467479,4559855747,5473303081,2575457438,11652241204,897483950,1736287156,1627454581,1737375000,1643120000,2563840800,1168000000,969000000,,3620470243,1027984608,7824696225,8807192649,4120582033,12554480000,2083666445,992550000,838140800,1455200000,,,,-8.6536,663.5883,111.1821,20.3887,36.1879,22.9299,11.6141,466.2728,136.9332,56.3363,121.769,46.5262,68.4087,125.4339,13.23,86.8304,49.5275,42.6067,126.5115,96.3696,29.3006,92.863,69.9387,,71.5026,44.5175,28.0205,41.5283,-380.7529,22.1529,560.6097,104.4845,89.4049,110.2345,,,,10.3079,7.8583,4.3464,2.3936,5.2102,2.9121,2.4953,3.589,2.4438,3.1782,8.6801,2.1843,1.7019,6.6621,2.986,6.5926,5.8556,4.8273,6.5685,9.487,6.0007,11.813,13.5529,,2.3292,5.0231,3.6781,2.1834,4.8626,3.6093,2.7567,5.2858,10.7717,28.6316,,,,3.0643,4.2625,3.9073,2.1705,5.3175,4.7126,1.0612,6.9855,3.4055,5.6709,23.3677,2.4452,3.5648,5.428,2.0085,6.8055,4.1908,4.5513,8.7483,7.2706,4.6249,17.4125,11.4115,,2.4206,9.546,8.2266,1.1127,2.413,5.3614,1.3851,6.3367,25.556,31.0946,,,
2017/9/28,-1.2953,-1.0345,-0.8065,-0.0812,-0.3211,-1.497,-0.8621,-2.2109,-0.3043,0.6127,-1.7986,0.1502,0.5083,0.1415,0.7716,-0.183,-1.1971,-4.4025,-1.4159,-0.168,-0.9051,-1.6096,-4.613,,-3.8993,-0.3508,2.9808,-0.1631,-2.2187,-0.7086,-0.7519,1.3098,-0.5533,-0.1168,,,,0.546,0.4611,0.6481,0.2796,0.7467,0.6086,0.3441,2.0332,0.4731,0.3825,0.3916,0.3581,0.4554,0.3841,1.1489,2.2748,0.5662,5.7135,2.2747,1.1702,0.9686,3.9863,12.3542,,1.1452,1.8503,1.6246,0.674,0.8437,0.1392,0.8721,1.8594,0.5956,1.1824,,,,4898526601,2545360972,3843019576,2839051966,7902568440,12856310381,4778931352,4241308376,3587448237,11740302299,11377095762,4566702377,5501121648,2579102813,11742150473,895841925,1715502872,1555805637,1712775000,1640360000,2540635000,1149200000,924300000,,3479298373,1024378488,8057932362,8792825287,4029158660,12465520000,2067999780,1005550000,833503200,1453500000,,,,-8.5415,656.7236,110.2855,20.3722,36.0717,22.5867,11.514,455.9641,136.5165,56.6815,119.5789,46.5961,68.7564,125.6114,13.3321,86.6716,48.9346,40.7309,124.7202,96.2077,29.0354,91.3683,66.7125,,68.7145,44.3613,28.8557,41.4605,-372.3051,21.9959,556.3946,105.853,88.9102,110.1057,,,,10.1743,7.777,4.3113,2.3916,5.1934,2.8685,2.4738,3.5097,2.4364,3.1977,8.524,2.1875,1.7106,6.6716,3.009,6.5806,5.7855,4.6148,6.4755,9.4711,5.9464,11.6228,12.9277,,2.2384,5.0055,3.7878,2.1799,4.7547,3.5837,2.736,5.3551,10.7121,28.5981,,,,3.0246,4.2184,3.8758,2.1687,5.3004,4.642,1.0521,6.8311,3.3952,5.7057,22.9474,2.4488,3.5829,5.4356,2.024,6.793,4.1407,4.3509,8.6245,7.2584,4.583,17.1323,10.8851,,2.3262,9.5125,8.4718,1.1109,2.3595,5.3234,1.3746,6.4197,25.4146,31.0583,,,
2017/9/29,0.7874,2.1777,0.1161,0.2439,-0.5522,5.0659,1.7391,0,1.119,3.6541,0.6593,1.0495,0.5057,0.424,-0.6126,2.0948,0.3728,0.0658,1.1221,1.4302,0.8819,1.253,0.2921,,1.0989,3.0744,-0.3735,1.3072,0.6483,0.2737,0.7576,1.0989,2.175,2.9708,,,,0.4415,0.6298,0.5604,0.2555,0.5878,2.2104,0.4655,1.8543,0.4213,0.9321,0.2604,0.2573,0.6035,0.2147,0.8295,3.3703,0.5276,3.423,1.5193,1.0347,1.0306,4.232,7.6668,,0.5721,2.5461,2.1254,1.1044,0.7981,0.1374,0.6925,1.8535,0.9813,5.4297,,,,4937097677,2600791306,3847483013,2845976483,7858927933,13507592569,4862043202,4241308376,3627592623,12169302383,11452109580,4614628789,5528940215,2590038938,11670223058,914607925,1721898036,1556829193,1731993750,1663820000,2563040600,1163600000,927000000,,3517532422,1055871936,8027837377,8907764180,4055279624,12220880000,2083666445,1016600000,851632000,1496680000,,,,-8.6088,671.0251,110.4136,20.4219,35.8725,23.7309,11.7142,455.9641,138.0442,58.7527,120.3673,47.0851,69.1041,126.1441,13.2504,88.4872,49.117,40.7577,126.1196,97.5837,29.2915,92.5132,66.9073,,69.4696,45.7252,28.748,42.0025,-374.7188,21.5642,560.6097,107.0162,90.8441,113.3767,,,,10.2545,7.9464,4.3163,2.3974,5.1648,3.0139,2.5168,3.5097,2.4636,3.3145,8.5802,2.2105,1.7192,6.6998,2.9906,6.7184,5.807,4.6178,6.5482,9.6065,5.9988,11.7685,12.9654,,2.263,5.1594,3.7736,2.2084,4.7855,3.5134,2.7567,5.4139,10.9451,29.4477,,,,3.0484,4.3102,3.8803,2.174,5.2712,4.8772,1.0704,6.8311,3.4332,5.9142,23.0987,2.4745,3.601,5.4587,2.0116,6.9353,4.1561,4.3538,8.7212,7.3622,4.6234,17.347,10.9169,,2.3518,9.805,8.4401,1.1254,2.3748,5.2189,1.3851,6.4902,25.9674,31.9809,,,
2017/10/9,0.2604,0,0.6961,2.1087,0.6478,0,0.641,1.3043,0.6036,2.3502,1.7467,0.8902,1.2579,2.1816,1.2327,0.2308,1.3928,0.7232,3.5508,3.5665,1.6547,0.9282,2.5243,,-2.4247,1.5027,-1.3121,0.1613,1.7713,2.8207,0.9023,0.7673,0.297,-1.7492,,,,0.6685,,0.6857,0.777,0.5598,1.5098,0.4473,1.9283,0.5931,0.9428,0.6203,0.3162,0.672,0.9595,0.713,4.5529,0.7757,2.4446,1.8468,1.6612,2.6528,3.6292,8.1041,,1.2146,4.1115,1.3686,1.3059,1.0807,0.2449,0.8021,1.37,0.8733,3.3238,,,,4949954702,2600791306,3874263637,2905988963,7909841858,13507592569,4893210145,4296629790,3649489560,12455302439,11652146429,4655708570,5598486633,2646542250,11814077887,916719100,1745879903,1568088313,1793493750,1723160000,2605451200,1174400000,950400000,,3432241084,1071738864,7922504928,8922131541,4127112274,12565600000,2102466443,1024400000,854161600,1470500000,,,,-8.6312,671.0251,111.1821,20.8525,36.1049,23.7309,11.7893,461.9114,138.8774,60.1334,122.4698,47.5043,69.9733,128.896,13.4137,88.6914,49.8011,41.0525,130.5979,101.064,29.7761,93.3718,68.5963,,67.7852,46.4123,28.3708,42.0702,-381.3563,22.1725,565.6678,107.8373,91.1139,111.3935,,,,10.2812,7.9464,4.3464,2.448,5.1982,3.0139,2.533,3.5555,2.4785,3.3924,8.7301,2.2302,1.7409,6.846,3.0274,6.7339,5.8879,4.6512,6.7807,9.9492,6.0981,11.8777,13.2927,,2.2081,5.2369,3.7241,2.2119,4.8703,3.6125,2.7816,5.4555,10.9776,28.9326,,,,3.0563,4.3102,3.9073,2.2198,5.3053,4.8772,1.0773,6.9202,3.4539,6.0532,23.5021,2.4966,3.6463,5.5778,2.0364,6.9513,4.214,4.3853,9.0309,7.6248,4.6999,17.508,11.1924,,2.2948,9.9523,8.3294,1.1272,2.4168,5.3662,1.3976,6.54,26.0445,31.4215,,,
2017/10/10,0,0,1.2673,0.4766,2.8046,3.568,0.6369,2.9185,1,1.837,2.1459,0.2941,0.1242,0,-0.4566,1.2027,1.5568,1.6319,2.7861,-0.1602,0.8292,3.4741,3.7879,,1.5424,4.6209,0.9497,-0.3221,1.5823,-0.0885,1.1923,0.8883,6.1204,0.4855,,,,0.6265,,0.7767,0.4227,1.1041,2.3563,0.4498,2.9846,0.5925,0.9586,0.8647,0.2099,0.541,0.5614,0.7343,3.3167,0.9165,2.7575,2.1406,1.1146,2.0865,10.1347,10.688,,0.86,7.2539,1.2045,1.0704,1.38,0.1431,1.0485,1.8568,6.3858,2.5682,,,,4949954702,2600791306,3923361448,2919837997,8131681100,13989541388,4924377089,4422024994,3685984456,12684102484,11902192489,4669401831,5605441275,2646542250,11760132326,927744125,1773059352,1593677221,1843462500,1720400000,2627056600,1215200000,986400000,,3485180535,1121262912,7997742391,8893396818,4192414683,12554480000,2127533107,1033500000,906440000,1477640000,,,,-8.6312,671.0251,112.5911,20.9519,37.1175,24.5776,11.8644,475.3921,140.2662,61.2381,125.0979,47.644,70.0602,128.896,13.3525,89.7581,50.5764,41.7224,134.2365,100.9021,30.0231,96.6157,71.1946,,68.8307,48.557,28.6402,41.9347,-387.3904,22.1529,572.412,108.7953,96.6905,111.9344,,,,10.2812,7.9464,4.4015,2.4597,5.344,3.1214,2.5491,3.6592,2.5033,3.4547,8.9174,2.2367,1.743,6.846,3.0136,6.8149,5.9796,4.7271,6.9696,9.9332,6.1487,12.2903,13.7962,,2.2421,5.4789,3.7595,2.2048,4.9474,3.6093,2.8147,5.5039,11.6495,29.0731,,,,3.0563,4.3102,3.9568,2.2304,5.4541,5.0512,1.0841,7.1221,3.4884,6.1644,24.0065,2.5039,3.6508,5.5778,2.0271,7.0349,4.2796,4.4568,9.2825,7.6125,4.7389,18.1162,11.6164,,2.3301,10.4122,8.4085,1.1236,2.4551,5.3614,1.4142,6.5981,27.6386,31.5741,,,
2017/10/11,2.3377,0,0.2275,-0.3953,0,0,1.0549,4.6706,1.4851,-1.9166,-1.3305,0.2933,-0.6203,-0.551,3.211,-0.9102,0.4509,-1.1561,-0.7506,4.4385,0,2.8966,-0.2433,,1.519,-1.7796,1.223,-0.6462,3.1153,-1.9486,0.2946,0.1887,1.3488,0.2761,,,,0.9479,,1.1922,0.8092,0.9275,1.166,0.7256,7.1167,1.2037,0.6214,0.5552,0.2542,0.4096,0.4391,1.8718,2.4086,1.0374,2.8152,1.9024,2.7349,2.0728,17.2912,9.4065,,1.3732,5.156,1.3708,0.9067,3.4116,0.2616,1.394,2.0768,3.6812,2.7112,,,,5065667929,2600791306,3932288323,2908297136,8131681100,13989541388,4976321995,4628558271,3740726799,12441002436,11743829984,4683095091,5570668066,2631960750,12137751254,919299425,1781053308,1575253207,1829625000,1796760000,2627056600,1250400000,984000000,,3538119986,1101309048,8095551094,8835927372,4323019502,12309840000,2133799773,1035450000,918666400,1481720000,,,,-8.833,671.0251,112.8473,20.8691,37.1175,24.5776,11.9895,497.5956,142.3494,60.0644,123.4335,47.7837,69.6256,128.1858,13.7812,88.9411,50.8044,41.2401,133.2289,105.3806,30.0231,99.4143,71.0214,,69.8762,47.6928,28.9905,41.6637,-399.4586,21.7212,574.098,109.0005,97.9947,112.2434,,,,10.5215,7.9464,4.4115,2.4499,5.344,3.1214,2.576,3.8301,2.5405,3.3885,8.7988,2.2433,1.7322,6.8083,3.1104,6.7529,6.0065,4.6725,6.9173,10.3741,6.1487,12.6464,13.7627,,2.2762,5.3814,3.8055,2.1906,5.1015,3.539,2.823,5.5143,11.8067,29.1534,,,,3.1278,4.3102,3.9658,2.2216,5.4541,5.0512,1.0956,7.4548,3.5402,6.0462,23.6871,2.5113,3.6282,5.547,2.0922,6.9709,4.2989,4.4053,9.2128,7.9504,4.7389,18.641,11.5881,,2.3655,10.2269,8.5113,1.1163,2.5316,5.2569,1.4184,6.6106,28.0114,31.6613,,,
