ÈÕÆÚ,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH
2016/11/8,-2.1583,0,-0.5688,-2.8455,-3.5562,0,-2.3139,-2.8723,-1.2153,-1.2484,-0.6803,-1.3943,-2.6042,-1.3058,-1.2478,-1.0118,-1.6892,-0.1779,-1.2346,0,-4.2181,-2.2755,-2.3885,-2.8302,0.141,,-3.163,-2.7308,-1.0568,7.3465,-2.9687,0,-4.0663,-1.8182,-1.7026,-2.2455,-1.2903,,-2.2201,3.3033,,3.3043,6.0529,4.6564,0.6142,2.4291,2.0259,1.9625,3.4428,1.0169,0.5544,2.1649,2.2913,1.9374,0.2949,6.2961,2.2111,0.6763,,10.0226,11.9357,1.8926,3.7398,3.0835,,1.9817,2.1928,2.5521,21.0314,0.2573,,3.4108,1.8303,2.0575,0.5261,1.3301,,0.5379,6354350002,6635750733,3747171069,7272576343,19706746929,5317281450,30598129279,14500456260,5777303747,9036384000,20128967928,37678629535,17989400000,15011320379,5484377746,14034068800,5859576000,8108895960,7929824560,3512539500,6115112977,1832280031,5835937034,7210029345,3732537365,,9827734400,12519276000,9802504507,4346760000,2.91067E+11,7835988716,17262700000,12750290903,25905603672,59762562612,11890586862,,,51.8881,129.2864,-120.4176,-18.6185,68.0971,-3.3955,216.9347,27.9517,-10.6151,658.3658,90.2547,72.7504,215.7203,646.9003,196.8118,-10.8933,154.6096,710.8793,-3.3316,-1.3508,-8.5866,-45.5141,-8.7081,-5.2122,32.1158,,-23.5728,-6.9512,112.3383,-32.4093,21.745,136.0404,-21.3147,-5.9649,251.4631,-34.3556,-4.6426,,247.0092,1.5241,3.3425,7.0149,1.6862,1.3051,24.6306,1.9063,1.6902,1.6797,0.9387,2.6601,1.5708,1.3995,2.652,1.5567,1.6527,3.7894,1.0158,2.1198,-1.881,3.5708,4.2637,2.2031,1.3023,3.2205,,1.4988,2.5708,2.4112,3.6602,1.199,1.1964,2.043,1.3661,1.4584,1.0371,2.76,,1.0092,3.5252,8.0077,7.6934,3.5582,1.9109,3.2132,1.6399,2.671,0.4816,1.9797,5.0467,0.9061,1.0667,3.6892,1.0719,3.0348,2.4729,1.6347,0.2003,1.2586,2.1179,3.5766,1.757,1.8178,4.1282,,0.9432,1.7562,6.7261,1.7446,1.9826,1.1924,1.9593,1.0247,2.3222,1.4607,2.488,,1.1425
2016/11/9,0,0,-0.988,-0.1395,3.8348,-1.0628,0.9269,0.1095,-0.1757,0.7585,0,-0.0786,1.6043,4.7409,-1.2635,0.5111,-1.3746,-0.0891,-0.5,0,1.6112,-3.0208,0.8157,0.6935,-0.9155,,2.0101,-0.2674,2.6702,6.5373,0.2833,0,-0.6279,1.4815,2.3095,1.072,-1.7429,,-0.2962,2.932,,2.6859,5.4856,3.0405,0.6608,2.2957,1.7874,1.7071,3.5311,0.9517,0.5368,2.2103,3.4706,2.2869,0.2362,5.716,1.5184,0.7583,,8.8497,12.7667,2.0805,3.2116,2.5335,,1.5498,1.9874,5.4043,18.6675,0.2925,,2.91,1.5955,1.9701,0.6186,1.5103,,0.5893,6354350002,6635750733,3710147538,7262433280,20462462888,5260769280,30881737068,14516338468,5767150313,9104928000,20128967928,37649031240,18278000000,15722992680,5415080555,14105793172,5779032000,8101668780,7890175437,3512539500,6213637891,1776931107,5883538478,7260029548,3698366248,,10025276800,12485802000,10064253626,4630920000,2.91891E+11,7835988716,17154300000,12939184101,26503885512,60403202640,11683343518,,,51.8881,129.2864,-119.2279,-18.5925,70.7085,-3.3594,218.9455,27.9823,-10.5965,663.3597,90.2547,72.6932,219.1811,677.5692,194.325,-10.9489,152.4844,710.2457,-3.3149,-1.3508,-8.725,-44.1393,-8.7791,-5.2484,31.8217,,-24.0466,-6.9326,115.338,-34.528,21.8066,136.0404,-21.1809,-6.0533,257.2706,-34.7238,-4.5617,,246.3322,1.5241,3.3425,6.9456,1.6838,1.3551,24.3689,1.9239,1.6921,1.6768,0.9458,2.6601,1.5696,1.4219,2.7777,1.5371,1.6612,3.7373,1.0149,2.1092,-1.881,3.6283,4.1349,2.2211,1.3114,3.1911,,1.5289,2.5639,2.4756,3.8995,1.2024,1.1964,2.0302,1.3863,1.4921,1.0482,2.7119,,1.0064,3.5252,8.0077,7.6173,3.5533,1.9842,3.179,1.6551,2.6739,0.4808,1.9947,5.0467,0.9054,1.0839,3.8641,1.0584,3.0504,2.4389,1.6333,0.1993,1.2586,2.1521,3.4686,1.7713,1.8304,4.0904,,0.9622,1.7515,6.9057,1.8587,1.9882,1.1924,1.947,1.0398,2.3759,1.4764,2.4446,,1.1394
2016/11/10,0.4902,0,1.9958,-0.1397,1.5625,1.7578,0.9184,0.7659,2.4648,0.8783,0,1.022,1.5789,0.8421,0.3656,0.5085,-0.1742,0.5352,0,0,-0.6342,0.9085,1.4563,0.2755,2.9851,,0.2463,0.5362,0.5202,1.1505,-0.0565,0,0.158,0.1825,0.4515,2.1212,1.3304,,0.9901,2.8901,,3.2808,4.6811,2.9651,1.0426,1.9325,1.4651,3.1866,2.6542,0.634,0.4832,2.2255,3.3404,1.5643,0.267,4.5599,1.444,0.5794,,5.8801,9.5403,1.8847,2.5205,2.511,,1.4621,1.6709,3.0141,16.2036,0.1911,,2.3965,1.3025,1.7784,0.6954,0.9803,,0.3786,6385498777,6635750733,3784194600,7252290217,20782188870,5353243740,31165344857,14627513927,5909298384,9184896000,20128967928,38033809075,18566600000,15855396828,5434879752,14177517544,5768964000,8145031860,7890175437,3512539500,6174227925,1793074543,5969221078,7280029630,3808765241,,10049969600,12552750000,10116603449,4684200000,2.91726E+11,7835988716,17181400000,12962795751,26623541880,61684482696,11838776026,,,52.1424,129.2864,-121.6074,-18.5665,71.8133,-3.4184,220.9562,28.1966,-10.8577,669.1859,90.2547,73.4362,222.6418,683.275,195.0355,-11.0046,152.2188,714.0472,-3.3149,-1.3508,-8.6696,-44.5403,-8.907,-5.2628,32.7716,,-24.1059,-6.9698,115.9379,-34.9253,21.7943,136.0404,-21.2144,-6.0643,258.4321,-35.4604,-4.6224,,248.9655,1.5316,3.3425,7.0842,1.6815,1.3763,24.7972,1.9416,1.705,1.7181,0.9541,2.6601,1.5856,1.4444,2.8011,1.5427,1.6696,3.7308,1.0204,2.1092,-1.881,3.6053,4.1724,2.2534,1.315,3.2863,,1.5327,2.5776,2.4885,3.9443,1.2017,1.1964,2.0334,1.3889,1.4988,1.0704,2.748,,1.0172,3.5425,8.0077,7.7694,3.5483,2.0152,3.2349,1.6703,2.6944,0.4926,2.0122,5.0467,0.9147,1.101,3.8966,1.0622,3.0659,2.4346,1.642,0.1993,1.2586,2.1384,3.5001,1.7971,1.8355,4.2125,,0.9645,1.7609,6.9416,1.88,1.9871,1.1924,1.9501,1.0417,2.3866,1.5077,2.4771,,1.1516
2016/11/11,2.439,0,0.6179,0.2797,10.0699,4.9904,4.4489,2.6059,1.89,3.4826,1.3699,4.1245,4.7927,4.4885,1.6393,2.3609,0,2.0408,2.0101,0,0.6383,-2.1222,1.2759,3.9835,1.6563,,2.5799,2,0.1294,5.1185,0.3392,0,1.8927,2.5501,6.0674,1.4837,1.9694,,0.6863,6.2791,,3.1199,6.489,3.6763,1.9316,3.9855,2.5897,3.1701,5.5353,1.2994,1.1596,3.6896,4.2149,2.6636,0.5137,5.7006,1.9649,1.016,,9.2598,11.0268,2.1757,5.7798,2.2684,,2.6134,3.2398,2.9424,15.7889,0.2681,,4.2389,1.7439,3.1742,0.7198,1.7636,,0.6279,6541242649,6635750733,3807577883,7272576343,22874940757,5620392180,32551871828,15008686929,6020986154,9504768000,20404707214,39602518710,19456450000,16567069129,5523976142,14512231280,5768964000,8311257000,8048771928,3512539500,6213637891,1755022157,6045383388,7570030810,3871850379,,10309244000,12803805000,10129690905,4923960000,2.92716E+11,7835988716,17506600000,13293358849,28238902848,62599682736,12071924788,,,53.4142,129.2864,-122.3589,-18.6185,79.0449,-3.589,230.7864,28.9314,-11.0629,692.4909,91.491,76.465,233.3125,713.9439,198.2328,-11.2644,152.2188,728.6196,-3.3815,-1.3508,-8.725,-43.595,-9.0206,-5.4725,33.3144,,-24.7277,-7.1092,116.0879,-36.7129,21.8682,136.0404,-21.6159,-6.219,274.1122,-35.9865,-4.7135,,251.5234,1.5689,3.3425,7.128,1.6862,1.5149,26.0347,2.028,1.7495,1.7506,0.9874,2.6965,1.651,1.5136,2.9269,1.568,1.709,3.7308,1.0412,2.1515,-1.881,3.6283,4.0839,2.2822,1.3674,3.3407,,1.5722,2.6292,2.4917,4.1462,1.2058,1.1964,2.0719,1.4243,1.5898,1.0863,2.8021,,1.0276,3.6289,8.0077,7.8174,3.5582,2.2182,3.3963,1.7446,2.7646,0.5019,2.0823,5.1159,0.9524,1.1537,4.0715,1.0796,3.1383,2.4346,1.6755,0.2033,1.2586,2.1521,3.4258,1.82,1.9086,4.2823,,0.9894,1.7961,6.9506,1.9763,1.9938,1.1924,1.987,1.0683,2.5314,1.5301,2.5259,,1.1634
2016/11/14,1.9048,0,-1.5353,-0.8368,9.9111,0,7.2604,2.5397,1.0118,4.5673,0.9009,3.139,3.8319,5.0949,0.8961,2.9654,2.7923,3.2174,2.2167,0,1.1628,-0.1314,1.5748,4.0951,-0.4752,,6.9461,2.6144,0.5168,-3.697,-0.2817,0,2.6316,3.73,6.6737,1.9006,2.5751,,1.2658,6.7472,,2.0195,6.7354,5.282,1.4676,5.9677,3.4037,3.3832,7.3704,1.6084,1.1482,5.0314,5.9918,3.1856,0.7926,9.7298,2.6036,1.2539,,11.3822,16.4705,2.7984,5.8635,2.1152,,3.9452,4.8088,3.1816,14.0295,0.329,,4.9168,2.4746,6.7747,0.7628,2.313,,0.8181,6665837747,6635750733,3749119676,7211717964,25142088633,5620392180,34915270073,15389859930,6081906756,9938880000,20588533405,40845647100,20202000000,17411145578,5573474136,14942577513,5930052000,8578662660,8227192981,3512539500,6285889494,1752715952,6140586276,7880032072,3853450547,,11025335200,13138545000,10182040729,4741920000,2.91891E+11,7835988716,17967300000,13789203495,30123490644,63789442788,12382789804,,,54.4316,129.2864,-120.4803,-18.4627,86.8791,-3.589,247.5424,29.6662,-11.1748,724.1191,92.3153,78.8653,242.2528,750.3187,200.0091,-11.5984,156.4692,752.0621,-3.4565,-1.3508,-8.8264,-43.5378,-9.1627,-5.6966,33.1561,,-26.4454,-7.2951,116.6878,-35.3556,21.8066,136.0404,-22.1847,-6.4509,292.4057,-36.6705,-4.8348,,255.3654,1.5988,3.3425,7.0186,1.6721,1.665,26.0347,2.1752,1.7939,1.7683,1.0325,2.7208,1.7028,1.5716,3.076,1.582,1.7597,3.8349,1.0747,2.1992,-1.881,3.6705,4.0785,2.3181,1.4234,3.3249,,1.6814,2.6979,2.5046,3.9929,1.2024,1.1964,2.1264,1.4774,1.6959,1.1069,2.8743,,1.0433,3.698,8.0077,7.6974,3.5284,2.438,3.3963,1.8713,2.8348,0.507,2.1774,5.1619,0.9823,1.1979,4.2789,1.0893,3.2313,2.5026,1.7294,0.2078,1.2586,2.1771,3.4213,1.8487,1.9868,4.262,,1.0581,1.8431,6.9865,1.9032,1.9882,1.1924,2.0393,1.1081,2.7004,1.5592,2.5909,,1.1812
2016/11/15,-1.1682,0,-1.7672,1.6878,-4.3931,0.7313,-2.6173,-1.9608,-2.1703,-3.3333,-0.4464,-3.2609,-2.0238,-3.327,3.73,-0.48,-2.3769,-1.6849,-0.241,0,-3.0303,-0.7895,-1.5504,-3.1726,0.2729,,-4.3673,-2.9299,-1.2853,-2.4345,-2.5424,0,-1.3575,-2.226,-4.3694,-3.4433,-0.4184,,-0.9615,4.0173,,3.8949,7.7825,4.9699,0.9895,4.9449,2.1849,2.1125,3.8777,0.7681,0.6412,2.3655,3.3411,4.1962,0.3066,5.4351,1.73,0.5988,,8.1741,8.8859,1.2783,3.8876,2.0163,,3.7,2.4404,2.5084,10.6658,0.218,,3.1174,1.9118,4.0444,0.5651,1.406,,0.4274,6587965811,6635750733,3682867041,7333434723,24037580693,5661491940,34001422751,15088097971,5949912119,9607584000,20496620310,39513723825,19793150000,16831877426,5781365711,14870853140,5789100000,8434119060,8207368420,3512539500,6095407994,1738878721,6286014860,7630031054,3863964737,,10543825600,12753594000,10051166170,4626480000,2.8447E+11,7835988716,17723400000,13482252047,28807270596,61592962692,12330978968,,,53.7957,129.2864,-118.3512,-18.7743,83.0624,-3.6153,241.0634,29.0845,-10.9323,699.9818,91.9032,76.2936,237.35,725.3556,207.4695,-11.5428,152.7501,739.3905,-3.4482,-1.3508,-8.5589,-43.194,-9.0206,-5.5159,33.2466,,-25.2904,-7.0813,115.188,-34.4949,21.2522,136.0404,-21.8836,-6.3073,279.6293,-35.4078,-4.8146,,253.6654,1.5802,3.3425,6.8945,1.7003,1.5919,26.2251,2.1183,1.7587,1.7299,0.998,2.7086,1.6473,1.5398,2.9737,1.641,1.7513,3.7438,1.0566,2.1939,-1.881,3.5593,4.0463,2.2822,1.3782,3.3339,,1.608,2.6189,2.4724,3.8957,1.1718,1.1964,2.0975,1.4445,1.6218,1.0688,2.8622,,1.0364,3.6548,8.0077,7.5613,3.588,2.3309,3.4212,1.8223,2.7792,0.496,2.1048,5.1389,0.9503,1.1737,4.1366,1.13,3.2158,2.4431,1.7003,0.2073,1.2586,2.1111,3.3943,1.82,1.9237,4.2736,,1.0119,1.7891,6.8967,1.8569,1.9376,1.1924,2.0116,1.0835,2.5824,1.5055,2.5801,,1.1733
2016/11/16,-0.7092,0,-1.3228,-3.1812,0.8464,1.4519,0.6487,-0.4211,-0.6826,-1.0702,1.5695,-0.8989,-0.8505,-0.7866,-1.8836,-1.1254,0.1739,-0.9426,0.2415,0,-1.5086,1.8568,-0.1575,-0.7864,0.6122,,-1.171,-0.3937,5.4687,-0.6718,-0.2319,0,-2.9052,-1.0508,-1.4538,-1.1887,0.4202,,-1.4563,2.4777,,2.3413,4.762,3.6617,1.3522,2.4098,1.2155,1.5308,2.1073,0.9066,0.3706,1.7573,1.9993,2.2123,0.3182,4.0237,1.1737,0.4914,,6.2483,14.5717,0.7868,2.3727,1.6134,,1.5618,1.5098,7.7701,6.4309,0.1784,,2.832,0.875,2.9319,0.3709,0.837,,0.5421,6541242649,6635750733,3634151869,7100144268,24241042682,5743691460,34222006588,15024569137,5909298384,9504768000,20818316144,39158544285,19624800000,16699473277,5672470124,14703496272,5799168000,8354620080,8227192981,3512539500,6003451408,1771165594,6276115624,7570030810,3887621664,,10420361600,12703383000,10600839320,4595400000,2.83811E+11,7835988716,17208500000,13340582148,28388473308,60860802660,12382789804,,,53.4142,129.2864,-116.7857,-18.177,83.7655,-3.6678,242.6273,28.962,-10.8577,692.4909,93.3456,75.6078,235.3313,719.6498,203.5617,-11.4129,153.0157,732.4211,-3.4565,-1.3508,-8.4298,-43.9961,-9.0064,-5.4725,33.4501,,-24.9943,-7.0534,121.4873,-34.2632,21.2029,136.0404,-21.2478,-6.2411,275.5641,-34.9869,-4.8348,,250.3253,1.5689,3.3425,6.8033,1.6462,1.6053,26.6058,2.132,1.7513,1.7181,0.9874,2.7512,1.6325,1.5267,2.9503,1.6101,1.7316,3.7503,1.0466,2.1992,-1.881,3.5056,4.1215,2.2786,1.3674,3.3544,,1.5892,2.6086,2.6076,3.8696,1.1691,1.1964,2.0366,1.4293,1.5982,1.0561,2.8743,,1.0227,3.6289,8.0077,7.4613,3.4739,2.3506,3.4708,1.8341,2.7675,0.4926,2.0823,5.2196,0.9417,1.1637,4.104,1.1087,3.1796,2.4474,1.6843,0.2078,1.2586,2.0793,3.4573,1.8172,1.9086,4.2998,,1.0001,1.782,7.2738,1.8444,1.9331,1.1924,1.9532,1.0721,2.5448,1.4876,2.5909,,1.1579
2016/11/17,-0.2381,0,0.4826,-2.2857,-0.4796,-1.3417,0.2762,0.3171,0.1718,0.1202,-0.2208,0.3023,0.1225,2.1804,-0.1745,1.1382,-1.7361,-0.173,2.4096,0,-0.6565,0.0651,2.2082,0.5284,1.0818,,-0.1185,-0.6588,-2.963,-0.2899,0.4648,0,0.4724,0.531,0.4215,1.6541,5.0209,,-0.2956,1.9848,,1.7677,3.0897,2.8182,0.9192,1.8936,0.9894,1.2869,1.8378,0.6263,0.3053,1.2857,2.2104,1.4892,0.3846,2.7452,0.8262,0.9318,,3.1992,3.7512,1.3619,1.9378,1.6117,,1.1053,1.2808,4.145,5.2068,0.1083,,1.9531,0.7845,1.8916,0.3887,2.4721,,0.3143,6525668262,6635750733,3651689331,6937855256,24124778689,5666629410,34316542517,15072215762,5919451818,9516192000,20772359597,39276937465,19648850000,17063584687,5662570525,14870853140,5698488000,8340165720,8425438595,3512539500,5964041443,4132529333,6414704928,7610030973,3929678423,,10408015200,12619698000,10286740377,4582080000,2.8513E+11,7835988716,17289800000,13411417098,28508129676,61867522704,13004519836,,,53.287,129.2864,-117.3493,-17.7615,83.3637,-3.6186,243.2976,29.0539,-10.8763,693.3232,93.1395,75.8364,235.6197,735.3409,203.2064,-11.5428,150.3592,731.1539,-3.5398,-1.3508,-8.3745,-44.0247,-9.2053,-5.5014,33.812,,-24.9647,-7.007,117.8877,-34.1639,21.3015,136.0404,-21.3482,-6.2742,276.7256,-35.5656,-5.0776,,249.9493,1.5652,3.3425,6.8362,1.6086,1.5976,26.2489,2.1379,1.7569,1.7211,0.9885,2.7451,1.6374,1.5286,3.0146,1.6073,1.7513,3.6852,1.0448,2.2522,-1.881,3.4826,4.1241,2.3289,1.3746,3.3906,,1.5873,2.5914,2.5304,3.8583,1.1745,1.1964,2.0462,1.4369,1.6049,1.0736,3.0186,,1.0212,3.6203,8.0077,7.4973,3.3945,2.3393,3.4243,1.8392,2.7763,0.4935,2.0848,5.208,0.9446,1.1651,4.1935,1.1067,3.2158,2.4049,1.6814,0.2128,1.2586,2.0656,3.4596,1.8573,1.9187,4.3463,,0.9989,1.7703,7.0583,1.839,1.9421,1.1924,1.9624,1.0778,2.5555,1.5122,2.721,,1.1561
2016/11/18,-1.432,0,-0.2134,-2.924,-2.8916,-1.0879,-3.6731,-2.7397,-1.2007,-2.2809,0.885,-1.9593,-3.4272,-1.9399,-2.6224,-1.7685,1.2367,-1.4731,-0.7059,0,-4.185,-3.7085,-4.0123,-3.0223,-1.2709,,-3.0842,-3.3156,-1.0178,-3.9729,-1.9665,0,-1.4107,-3.169,-2.6233,-1.7751,0,,-3.0632,1.7602,,1.6495,3.326,1.7392,0.8138,1.7812,1.2363,0.9585,2.0788,0.709,0.3056,1.7603,1.2655,1.6966,0.3233,3.2983,0.9101,0.6113,,5.0129,8.027,1.7096,2.244,0.9627,,1.6318,1.6701,2.8026,6.8212,0.1197,,0.9112,1.0229,1.6096,0.2694,2.3272,,0.7748,6432221938,6635750733,3643894903,6734993991,23427194727,5604979770,33056063453,14659278344,5848377782,9299136000,20956185788,38507381795,18975450000,16732574315,5514076543,14607863776,5768964000,8217303660,8365964911,3512539500,5714444995,3979273528,6157324792,7380030037,3879736021,,10087008800,12201273000,10182040729,4400040000,2.79523E+11,7835988716,17045900000,12986407401,27760277376,60769282656,13004519836,,,52.524,129.2864,-117.0988,-17.2422,80.9532,-3.5792,234.361,28.2579,-10.7457,677.5091,93.9638,74.3505,227.5446,721.0762,197.8776,-11.3386,152.2188,720.383,-3.5148,-1.3508,-8.024,-42.392,-8.836,-5.3351,33.3823,,-24.1947,-6.7746,116.6878,-32.8066,20.8826,136.0404,-21.0471,-6.0754,269.4662,-34.9343,-5.0776,,242.6595,1.5428,3.3425,6.8216,1.5616,1.5514,25.9633,2.0594,1.7087,1.7004,0.966,2.7694,1.6054,1.4762,2.9561,1.5652,1.7203,3.7308,1.0294,2.2363,-1.881,3.3369,3.9712,2.2354,1.3331,3.3475,,1.5383,2.5055,2.5046,3.705,1.1514,1.1964,2.0174,1.3914,1.5628,1.0545,3.0186,,0.9914,3.5684,8.0077,7.4813,3.2952,2.2717,3.387,1.7717,2.7002,0.4875,2.0373,5.2541,0.9261,1.1252,4.1122,1.0777,3.1589,2.4346,1.6566,0.2113,1.2586,1.9792,3.3313,1.7828,1.8607,4.291,,0.9681,1.7116,6.9865,1.766,1.9039,1.1924,1.9347,1.0436,2.4885,1.4853,2.721,,1.1224
2016/11/21,0.7264,0,0.2139,1.0542,0.4963,1.0999,0,0.2167,1.7361,0,1.9737,0.6149,0.1267,-1.7804,0,0.1637,-1.2216,0.5277,-0.237,0,0,-5,1.4469,-1.2195,-0.542,,-3.4272,-1.9204,-0.2571,0.9082,0.295,0,-0.6359,0.7273,-0.5388,-0.753,-0.996,,0.4077,1.2809,,1.4127,2.4378,2.056,1.0912,1.3667,0.8801,1.6649,1.6766,0.9427,0.2501,1.2406,1.5522,0.9966,0.2024,2.299,0.7295,0.512,,3.7285,10.8454,1.3913,2.0204,1.3203,,2.6374,2.8997,2.2957,4.4792,0.1144,,1.238,1.0249,1.2824,0.227,1.4872,,0.3712,6478945100,6635750733,3651689331,6805995434,23543458720,5666629410,33056063453,14691042761,5949912119,9299136000,21369794718,38744168155,18999500000,16434664980,5514076543,14631771900,5698488000,8260666740,8346140349,3512539500,5714444995,3780309852,6246417916,7290029670,3858707642,,9741309600,11966955000,10155865817,4440000000,2.80348E+11,7835988716,16937500000,13080854000,27610706916,60311682636,12874992746,,,52.9055,129.2864,-117.3493,-17.424,81.355,-3.6186,234.361,28.3191,-10.9323,677.5091,95.8183,74.8077,227.833,708.2381,197.8776,-11.3572,150.3592,724.1845,-3.5065,-1.3508,-8.024,-40.2724,-8.9638,-5.2701,33.2014,,-23.3655,-6.6445,116.3879,-33.1045,20.9442,136.0404,-20.9132,-6.1195,268.0144,-34.6712,-5.027,,244.3183,1.554,3.3425,6.8362,1.578,1.5591,26.2489,2.0594,1.7124,1.7299,0.966,2.824,1.6152,1.478,2.9035,1.5652,1.7231,3.6852,1.0349,2.231,-1.881,3.3369,3.7726,2.2678,1.3168,3.3294,,1.4856,2.4574,2.4982,3.7387,1.1548,1.1964,2.0045,1.4015,1.5544,1.0466,2.9885,,0.9982,3.5943,8.0077,7.4973,3.3299,2.283,3.4243,1.7717,2.7061,0.496,2.0373,5.3578,0.9318,1.1266,4.039,1.0777,3.1641,2.4049,1.6653,0.2108,1.2586,1.9792,3.1647,1.8086,1.838,4.2678,,0.9349,1.6787,6.9685,1.782,1.9096,1.1924,1.9224,1.0512,2.4751,1.4742,2.6939,,1.1301
2016/11/22,1.9231,0,0.4269,1.6393,6.0494,2.1759,4.4805,1.8378,1.3652,2.0885,4.086,1.5279,2.9114,2.6183,0.8977,1.3072,1.9435,0.7874,0.7126,0,3.3333,-0.0711,0.1585,2.7435,1.4986,,1.2674,0.6993,1.4175,4.2,4,0,1.28,4.5126,6.7172,1.8209,1.8109,,1.7259,2.751,,1.2936,4.1766,3.7561,1.0907,2.7248,1.2532,2.2692,3.0333,3.0611,0.6325,2.3697,2.5961,1.2894,0.3595,3.1595,1.2829,0.4251,,6.3832,10.7542,1.3088,2.6647,1.1575,,3.1981,3.6479,2.7523,9.1861,0.2942,,1.8785,1.6064,3.3957,0.3418,1.1152,,0.3869,6603540198,6635750733,3667278186,6917569130,24967692643,5789928690,34537126354,14961040303,6031139588,9493344000,22242969126,39336134055,19552650000,16864978464,5563574537,14823036892,5809236000,8325711360,8405614034,3512539500,5904926494,3777621154,6256317152,7490030484,3916535686,,9864773600,12050640000,10299827833,4626480000,2.91562E+11,7835988716,17154300000,13671145246,29465380620,61409922684,13108141508,,,53.9229,129.2864,-117.8502,-17.7096,86.2764,-3.6973,244.8615,28.8396,-11.0815,691.6586,99.7335,75.9507,234.4661,726.7821,199.6539,-11.5057,153.2814,729.8867,-3.5315,-1.3508,-8.2915,-40.2438,-8.978,-5.4146,33.6989,,-23.6616,-6.691,118.0377,-34.4949,21.782,136.0404,-21.1809,-6.3957,286.0175,-35.3026,-5.118,,247.7928,1.5839,3.3425,6.8653,1.6039,1.6535,26.82,2.1517,1.7439,1.7535,0.9862,2.9394,1.6399,1.5211,2.9795,1.5792,1.7456,3.7568,1.043,2.2469,-1.881,3.4481,3.77,2.2714,1.3529,3.3793,,1.5044,2.4745,2.5336,3.8957,1.201,1.1964,2.0302,1.4648,1.6588,1.0657,3.0426,,1.0124,3.6635,8.0077,7.5293,3.3845,2.4211,3.4988,1.851,2.7558,0.5028,2.0798,5.5767,0.946,1.1594,4.1447,1.0874,3.2055,2.4516,1.6784,0.2123,1.2586,2.0451,3.1625,1.8114,1.8884,4.3317,,0.9468,1.6905,7.0673,1.8569,1.9859,1.1924,1.947,1.0987,2.6414,1.501,2.7427,,1.1462
